index,level_0,country,year,month,gwh,indicator
20611,13813,HRV,2023,1,1636.519,Production
20612,13814,HUN,2023,1,2713.168,Production
20613,13815,IRL,2023,1,2886.441,Production
20614,13816,ISL,2023,1,1768.636,Production
20615,13817,ITA,2023,1,21617.0,Production
20616,13818,LTU,2023,1,419.117,Production
20617,13819,LUX,2023,1,187.375,Production
20618,13820,LVA,2023,1,919.0,Production
20619,13821,MNE,2023,1,483.369,Production
20620,13822,MKD,2023,1,700.396,Production
20621,13823,MLT,2023,1,193.966,Production
20622,13824,NLD,2023,1,10069.263,Production
20623,13825,NOR,2023,1,14146.398,Production
20624,13826,POL,2023,1,14180.618,Production
20625,13827,PRT,2023,1,5680.78,Production
20626,13828,ROU,2023,1,5125.0,Production
20627,13829,SRB,2023,1,3401.844,Production
20628,13830,SWE,2023,1,15985.0,Production
20629,13831,SVN,2023,1,1153.979,Production
20630,13832,SVK,2023,1,2330.0,Production
20631,13833,TUR,2023,1,25430.307,Production
20634,13834,ALB,2023,2,621.103,Consumption
20635,13835,AUT,2023,2,5240.429,Consumption
20636,13836,BIH,2023,2,986.651,Consumption
20637,13837,BEL,2023,2,6210.987,Consumption
20638,13838,BGR,2023,2,2941.251,Consumption
20639,13839,CYP,2023,2,402.743,Consumption
20640,13840,CZE,2023,2,5182.561,Consumption
20641,13841,DEU,2023,2,36169.271,Consumption
20642,13842,DNK,2023,2,2721.455,Consumption
20643,13843,EST,2023,2,735.9,Consumption
20645,13844,ESP,2023,2,18318.23,Consumption
20647,13845,FIN,2023,2,6683.38,Consumption
20648,13846,FRA,2023,2,38520.408,Consumption
20649,13847,HRV,2023,2,1382.157,Consumption
20650,13848,HUN,2023,2,3482.493,Consumption
20651,13849,IRL,2023,2,2462.898,Consumption
20652,13850,ISL,2023,2,1529.061,Consumption
20653,13851,ITA,2023,2,25062.0,Consumption
20654,13852,LTU,2023,2,871.212,Consumption
20655,13853,LUX,2023,2,494.91,Consumption
20656,13854,LVA,2023,2,586.0,Consumption
20657,13855,MNE,2023,2,368.685,Consumption
20658,13856,MKD,2023,2,516.664,Consumption
20659,13857,MLT,2023,2,220.802,Consumption
20660,13858,NLD,2023,2,8579.712,Consumption
20661,13859,NOR,2023,2,11072.008,Consumption
20662,13860,POL,2023,2,12382.738,Consumption
20663,13861,PRT,2023,2,4121.969,Consumption
20664,13862,ROU,2023,2,4147.0,Consumption
20665,13863,SRB,2023,2,3140.355,Consumption
20666,13864,SWE,2023,2,11348.0,Consumption
20667,13865,SVN,2023,2,1056.613,Consumption
20668,13866,SVK,2023,2,2114.0,Consumption
20669,13867,TUR,2023,2,23223.006,Consumption
20672,13868,ALB,2023,2,63.212,Imports
20673,13869,AUT,2023,2,2394.622,Imports
20674,13870,BIH,2023,2,353.941,Imports
20675,13871,BEL,2023,2,1449.262,Imports
20676,13872,BGR,2023,2,265.112,Imports
20677,13873,CYP,2023,2,0.0,Imports
20678,13874,CZE,2023,2,1247.335,Imports
20679,13875,DEU,2023,2,3884.87,Imports
20680,13876,DNK,2023,2,1374.385,Imports
20681,13877,EST,2023,2,636.0,Imports
20683,13878,ESP,2023,2,942.446,Imports
20685,13879,FIN,2023,2,1244.003,Imports
20686,13880,FRA,2023,2,3463.571,Imports
20687,13881,HRV,2023,2,812.617,Imports
20688,13882,HUN,2023,2,1768.403,Imports
20689,13883,IRL,2023,2,188.108,Imports
20690,13884,ISL,2023,2,0.0,Imports
20691,13885,ITA,2023,2,4941.0,Imports
20692,13886,LTU,2023,2,1034.978,Imports
20693,13887,LUX,2023,2,520.487,Imports
20694,13888,LVA,2023,2,195.0,Imports
20695,13889,MNE,2023,2,761.578,Imports
20696,13890,MKD,2023,2,484.664,Imports
20697,13891,MLT,2023,2,47.889,Imports
20698,13892,NLD,2023,2,1384.09,Imports
20699,13893,NOR,2023,2,873.2,Imports
20700,13894,POL,2023,2,1193.697,Imports
20701,13895,PRT,2023,2,693.84,Imports
20702,13896,ROU,2023,2,621.0,Imports
20703,13897,SRB,2023,2,392.183,Imports
20704,13898,SWE,2023,2,401.0,Imports
20705,13899,SVN,2023,2,850.545,Imports
20706,13900,SVK,2023,2,1054.0,Imports
20707,13901,TUR,2023,2,569.089,Imports
20710,13902,ALB,2023,2,936.733,Production
20711,13903,AUT,2023,2,5182.126,Production
20712,13904,BIH,2023,2,1224.88,Production
20713,13905,BEL,2023,2,6867.833,Production
20714,13906,BGR,2023,2,3743.668,Production
20715,13907,CYP,2023,2,402.743,Production
20716,13908,CZE,2023,2,6474.184,Production
20717,13909,DEU,2023,2,42197.632,Production
20718,13910,DNK,2023,2,3135.164,Production
20719,13911,EST,2023,2,469.9,Production
20721,13912,ESP,2023,2,21588.721,Production
20723,13913,FIN,2023,2,6298.0,Production
20724,13914,FRA,2023,2,43705.281,Production
20725,13915,HRV,2023,2,1406.229,Production
20726,13916,HUN,2023,2,2638.886,Production
20727,13917,IRL,2023,2,2592.081,Production
20728,13918,ISL,2023,2,1576.361,Production
20729,13919,ITA,2023,2,20496.0,Production
20730,13920,LTU,2023,2,357.53,Production
20731,13921,LUX,2023,2,161.858,Production
20732,13922,LVA,2023,2,690.0,Production
20733,13923,MNE,2023,2,413.132,Production
20734,13924,MKD,2023,2,662.804,Production
20735,13925,MLT,2023,2,173.355,Production
20736,13926,NLD,2023,2,9724.409,Production
20737,13927,NOR,2023,2,13788.388,Production
20738,13928,POL,2023,2,13023.569,Production
20739,13929,PRT,2023,2,4658.037,Production
20740,13930,ROU,2023,2,4639.0,Production
20741,13931,SRB,2023,2,3463.649,Production
20742,13932,SWE,2023,2,15252.0,Production
20743,13933,SVN,2023,2,1070.991,Production
20744,13934,SVK,2023,2,2333.0,Production
20745,13935,TUR,2023,2,22875.983,Production
20748,13936,ALB,2023,3,623.778,Consumption
20749,13937,AUT,2023,3,5440.089,Consumption
20750,13938,BIH,2023,3,968.944,Consumption
20751,13939,BEL,2023,3,6529.355,Consumption
20752,13940,BGR,2023,3,2822.131,Consumption
20753,13941,CYP,2023,3,347.79,Consumption
20754,13942,CZE,2023,3,5360.674,Consumption
20755,13943,DEU,2023,3,38715.768,Consumption
20756,13944,DNK,2023,3,3027.898,Consumption
20757,13945,EST,2023,3,783.0,Consumption
20759,13946,ESP,2023,3,18491.532,Consumption
20761,13947,FIN,2023,3,7395.072,Consumption
20762,13948,FRA,2023,3,37873.063,Consumption
20763,13949,HRV,2023,3,1401.104,Consumption
20764,13950,HUN,2023,3,3634.937,Consumption
20765,13951,IRL,2023,3,2743.915,Consumption
20766,13952,ISL,2023,3,1702.566,Consumption
20767,13953,ITA,2023,3,26207.0,Consumption
20768,13954,LTU,2023,3,895.855,Consumption
20769,13955,LUX,2023,3,537.539,Consumption
20770,13956,LVA,2023,3,621.0,Consumption
20771,13957,MNE,2023,3,417.348,Consumption
20772,13958,MKD,2023,3,509.883,Consumption
20773,13959,MLT,2023,3,214.629,Consumption
20774,13960,NLD,2023,3,9291.884,Consumption
20775,13961,NOR,2023,3,12488.414,Consumption
20776,13962,POL,2023,3,13394.089,Consumption
20777,13963,PRT,2023,3,4323.835,Consumption
20778,13964,ROU,2023,3,4290.0,Consumption
20779,13965,SRB,2023,3,3170.77,Consumption
20780,13966,SWE,2023,3,12270.0,Consumption
20781,13967,SVN,2023,3,1081.873,Consumption
20782,13968,SVK,2023,3,2117.0,Consumption
20783,13969,TUR,2023,3,25126.818,Consumption
20786,13970,ALB,2023,3,131.284,Imports
20787,13971,AUT,2023,3,2130.53,Imports
20788,13972,BIH,2023,3,262.834,Imports
20789,13973,BEL,2023,3,1618.892,Imports
20790,13974,BGR,2023,3,247.768,Imports
20791,13975,CYP,2023,3,0.0,Imports
20792,13976,CZE,2023,3,1050.988,Imports
20793,13977,DEU,2023,3,4022.905,Imports
20794,13978,DNK,2023,3,1440.983,Imports
20795,13979,EST,2023,3,591.0,Imports
20797,13980,ESP,2023,3,369.514,Imports
20799,13981,FIN,2023,3,977.485,Imports
20800,13982,FRA,2023,3,3718.692,Imports
20801,13983,HRV,2023,3,831.583,Imports
20802,13984,HUN,2023,3,1654.118,Imports
20803,13985,IRL,2023,3,254.281,Imports
20804,13986,ISL,2023,3,0.0,Imports
20805,13987,ITA,2023,3,4445.0,Imports
20806,13988,LTU,2023,3,1038.468,Imports
20807,13989,LUX,2023,3,559.154,Imports
20808,13990,LVA,2023,3,209.0,Imports
20809,13991,MNE,2023,3,823.156,Imports
20810,13992,MKD,2023,3,492.862,Imports
20811,13993,MLT,2023,3,24.905,Imports
20812,13994,NLD,2023,3,1519.823,Imports
20813,13995,NOR,2023,3,1378.306,Imports
20814,13996,POL,2023,3,1137.102,Imports
20815,13997,PRT,2023,3,1422.069,Imports
20816,13998,ROU,2023,3,824.0,Imports
20817,13999,SRB,2023,3,324.662,Imports
20818,14000,SWE,2023,3,505.0,Imports
20819,14001,SVN,2023,3,905.115,Imports
20820,14002,SVK,2023,3,832.0,Imports
20821,14003,TUR,2023,3,559.882,Imports
20824,14004,ALB,2023,3,862.225,Production
20825,14005,AUT,2023,3,5559.889,Production
20826,14006,BIH,2023,3,1583.355,Production
20827,14007,BEL,2023,3,7181.071,Production
20828,14008,BGR,2023,3,3385.401,Production
20829,14009,CYP,2023,3,347.79,Production
20830,14010,CZE,2023,3,6369.935,Production
20831,14011,DEU,2023,3,44217.659,Production
20832,14012,DNK,2023,3,3140.457,Production
20833,14013,EST,2023,3,489.0,Production
20835,14014,ESP,2023,3,23969.66,Production
20837,14015,FIN,2023,3,7305.0,Production
20838,14016,FRA,2023,3,43197.398,Production
20839,14017,HRV,2023,3,1682.369,Production
20840,14018,HUN,2023,3,2861.595,Production
20841,14019,IRL,2023,3,2817.575,Production
20842,14020,ISL,2023,3,1755.266,Production
20843,14021,ITA,2023,3,22196.0,Production
20844,14022,LTU,2023,3,433.481,Production
20845,14023,LUX,2023,3,217.483,Production
20846,14024,LVA,2023,3,850.0,Production
20847,14025,MNE,2023,3,458.781,Production
20848,14026,MKD,2023,3,648.095,Production
20849,14027,MLT,2023,3,192.352,Production
20850,14028,NLD,2023,3,10591.26,Production
20851,14029,NOR,2023,3,14306.15,Production
20852,14030,POL,2023,3,13580.694,Production
20853,14031,PRT,2023,3,3794.562,Production
20854,14032,ROU,2023,3,4517.0,Production
20855,14033,SRB,2023,3,3682.62,Production
20856,14034,SWE,2023,3,15718.0,Production
20857,14035,SVN,2023,3,1178.77,Production
20858,14036,SVK,2023,3,2423.0,Production
20859,14037,TUR,2023,3,24730.982,Production
20862,14038,ALB,2023,4,608.295,Consumption
20863,14039,AUT,2023,4,4908.547,Consumption
20864,14040,BIH,2023,4,854.324,Consumption
20865,14041,BEL,2023,4,6005.08,Consumption
20866,14042,BGR,2023,4,2524.912,Consumption
20867,14043,CYP,2023,4,321.154,Consumption
20868,14044,CZE,2023,4,4804.407,Consumption
20869,14045,DEU,2023,4,35256.184,Consumption
20870,14046,DNK,2023,4,2558.071,Consumption
20871,14047,EST,2023,4,651.6,Consumption
20873,14048,ESP,2023,4,16398.482,Consumption
20875,14049,FIN,2023,4,6151.644,Consumption
20876,14050,FRA,2023,4,32686.675,Consumption
20877,14051,HRV,2023,4,1292.497,Consumption
20878,14052,HUN,2023,4,3298.295,Consumption
20879,14053,IRL,2023,4,2601.653,Consumption
20880,14054,ISL,2023,4,1594.649,Consumption
20881,14055,ITA,2023,4,23361.0,Consumption
20882,14056,LTU,2023,4,788.302,Consumption
20883,14057,LUX,2023,4,488.308,Consumption
20884,14058,LVA,2023,4,536.0,Consumption
20885,14059,MNE,2023,4,217.443,Consumption
20886,14060,MKD,2023,4,476.376,Consumption
20887,14061,MLT,2023,4,198.369,Consumption
20888,14062,NLD,2023,4,8281.78,Consumption
20889,14063,NOR,2023,4,10095.137,Consumption
20890,14064,POL,2023,4,11700.265,Consumption
20891,14065,PRT,2023,4,3728.072,Consumption
20892,14066,ROU,2023,4,3964.0,Consumption
20893,14067,SRB,2023,4,2903.724,Consumption
20894,14068,SWE,2023,4,10159.0,Consumption
20895,14069,SVN,2023,4,943.321,Consumption
20896,14070,SVK,2023,4,1953.0,Consumption
20897,14071,TUR,2023,4,23236.125,Consumption
20900,14072,ALB,2023,4,135.881,Imports
20901,14073,AUT,2023,4,1456.103,Imports
20902,14074,BIH,2023,4,290.218,Imports
20903,14075,BEL,2023,4,1834.974,Imports
20904,14076,BGR,2023,4,500.564,Imports
20905,14077,CYP,2023,4,0.0,Imports
20906,14078,CZE,2023,4,1048.666,Imports
20907,14079,DEU,2023,4,4962.497,Imports
20908,14080,DNK,2023,4,1476.18,Imports
20909,14081,EST,2023,4,420.0,Imports
20911,14082,ESP,2023,4,347.072,Imports
20913,14083,FIN,2023,4,525.956,Imports
20914,14084,FRA,2023,4,2357.691,Imports
20915,14085,HRV,2023,4,762.906,Imports
20916,14086,HUN,2023,4,1325.672,Imports
20917,14087,IRL,2023,4,260.626,Imports
20918,14088,ISL,2023,4,0.0,Imports
20919,14089,ITA,2023,4,5003.0,Imports
20920,14090,LTU,2023,4,971.009,Imports
20921,14091,LUX,2023,4,510.804,Imports
20922,14092,LVA,2023,4,84.0,Imports
20923,14093,MNE,2023,4,733.967,Imports
20924,14094,MKD,2023,4,467.012,Imports
20925,14095,MLT,2023,4,17.378,Imports
20926,14096,NLD,2023,4,1480.469,Imports
20927,14097,NOR,2023,4,1256.454,Imports
20928,14098,POL,2023,4,1267.402,Imports
20929,14099,PRT,2023,4,1461.603,Imports
20930,14100,ROU,2023,4,593.0,Imports
20931,14101,SRB,2023,4,446.954,Imports
20932,14102,SWE,2023,4,442.0,Imports
20933,14103,SVN,2023,4,740.627,Imports
20934,14104,SVK,2023,4,661.0,Imports
20935,14105,TUR,2023,4,374.925,Imports
20938,14106,ALB,2023,4,771.55,Production
20939,14107,AUT,2023,4,5768.142,Production
20940,14108,BIH,2023,4,1237.953,Production
20941,14109,BEL,2023,4,6056.638,Production
20942,14110,BGR,2023,4,2795.315,Production
20943,14111,CYP,2023,4,321.154,Production
20944,14112,CZE,2023,4,5750.313,Production
20945,14113,DEU,2023,4,37921.205,Production
20946,14114,DNK,2023,4,2759.871,Production
20947,14115,EST,2023,4,378.6,Production
20949,14116,ESP,2023,4,21439.062,Production
20951,14117,FIN,2023,4,6335.0,Production
20952,14118,FRA,2023,4,38811.452,Production
20953,14119,HRV,2023,4,1317.764,Production
20954,14120,HUN,2023,4,2833.586,Production
20955,14121,IRL,2023,4,2638.181,Production
20956,14122,ISL,2023,4,1643.949,Production
20957,14123,ITA,2023,4,18768.0,Production
20958,14124,LTU,2023,4,332.676,Production
20959,14125,LUX,2023,4,194.671,Production
20960,14126,LVA,2023,4,985.0,Production
20961,14127,MNE,2023,4,255.379,Production
20962,14128,MKD,2023,4,562.737,Production
20963,14129,MLT,2023,4,189.878,Production
20964,14130,NLD,2023,4,9511.904,Production
20965,14131,NOR,2023,4,12003.407,Production
20966,14132,POL,2023,4,11816.792,Production
20967,14133,PRT,2023,4,3057.845,Production
20968,14134,ROU,2023,4,4743.0,Production
20969,14135,SRB,2023,4,3253.685,Production
20970,14136,SWE,2023,4,13324.0,Production
20971,14137,SVN,2023,4,1154.2,Production
20972,14138,SVK,2023,4,2119.0,Production
20973,14139,TUR,2023,4,23033.677,Production
20976,14140,ALB,2023,5,517.682,Consumption
20977,14141,AUT,2023,5,4739.386,Consumption
20978,14142,BIH,2023,5,795.693,Consumption
20979,14143,BEL,2023,5,5818.613,Consumption
20980,14144,BGR,2023,5,2319.686,Consumption
20981,14145,CYP,2023,5,356.609,Consumption
20982,14146,CZE,2023,5,4509.885,Consumption
20983,14147,DEU,2023,5,34877.76,Consumption
20984,14148,DNK,2023,5,2487.575,Consumption
20985,14149,EST,2023,5,629.8,Consumption
20987,14150,ESP,2023,5,17262.486,Consumption
20989,14151,FIN,2023,5,5676.263,Consumption
20990,14152,FRA,2023,5,29469.557,Consumption
20991,14153,HRV,2023,5,1283.193,Consumption
20992,14154,HUN,2023,5,3306.13,Consumption
20993,14155,IRL,2023,5,2431.199,Consumption
20994,14156,ISL,2023,5,1622.2,Consumption
20995,14157,ITA,2023,5,24294.0,Consumption
20996,14158,LTU,2023,5,728.581,Consumption
20997,14159,LUX,2023,5,481.423,Consumption
20998,14160,LVA,2023,5,516.0,Consumption
20999,14161,MNE,2023,5,273.327,Consumption
21000,14162,MKD,2023,5,420.896,Consumption
21001,14163,MLT,2023,5,209.018,Consumption
21002,14164,NLD,2023,5,8538.248,Consumption
21003,14165,NOR,2023,5,9071.954,Consumption
21004,14166,POL,2023,5,11746.302,Consumption
21005,14167,PRT,2023,5,3943.95,Consumption
21006,14168,ROU,2023,5,3919.0,Consumption
21007,14169,SRB,2023,5,2619.836,Consumption
21008,14170,SWE,2023,5,9115.0,Consumption
21009,14171,SVN,2023,5,963.006,Consumption
21010,14172,SVK,2023,5,1899.0,Consumption
21011,14173,TUR,2023,5,24824.523,Consumption
21014,14174,ALB,2023,5,106.085,Imports
21015,14175,AUT,2023,5,844.052,Imports
21016,14176,BIH,2023,5,293.29,Imports
21017,14177,BEL,2023,5,1987.377,Imports
21018,14178,BGR,2023,5,520.164,Imports
21019,14179,CYP,2023,5,0.0,Imports
21020,14180,CZE,2023,5,1033.232,Imports
21021,14181,DEU,2023,5,6529.275,Imports
21022,14182,DNK,2023,5,1335.318,Imports
21023,14183,EST,2023,5,697.0,Imports
21025,14184,ESP,2023,5,696.253,Imports
21027,14185,FIN,2023,5,378.931,Imports
21028,14186,FRA,2023,5,1109.962,Imports
21029,14187,HRV,2023,5,676.958,Imports
21030,14188,HUN,2023,5,1460.029,Imports
21031,14189,IRL,2023,5,349.818,Imports
21032,14190,ISL,2023,5,0.0,Imports
21033,14191,ITA,2023,5,4616.0,Imports
21034,14192,LTU,2023,5,839.97,Imports
21035,14193,LUX,2023,5,520.636,Imports
21036,14194,LVA,2023,5,370.0,Imports
21037,14195,MNE,2023,5,807.611,Imports
21038,14196,MKD,2023,5,672.317,Imports
21039,14197,MLT,2023,5,26.627,Imports
21040,14198,NLD,2023,5,1622.517,Imports
21041,14199,NOR,2023,5,1243.847,Imports
21042,14200,POL,2023,5,1157.304,Imports
21043,14201,PRT,2023,5,1463.2,Imports
21044,14202,ROU,2023,5,938.0,Imports
21045,14203,SRB,2023,5,439.186,Imports
21046,14204,SWE,2023,5,359.0,Imports
21047,14205,SVN,2023,5,748.985,Imports
21048,14206,SVK,2023,5,623.0,Imports
21049,14207,TUR,2023,5,365.056,Imports
21052,14208,ALB,2023,5,868.677,Production
21053,14209,AUT,2023,5,7042.562,Production
21054,14210,BIH,2023,5,1341.763,Production
21055,14211,BEL,2023,5,5665.516,Production
21056,14212,BGR,2023,5,2301.646,Production
21057,14213,CYP,2023,5,356.609,Production
21058,14214,CZE,2023,5,4770.017,Production
21059,14215,DEU,2023,5,34276.947,Production
21060,14216,DNK,2023,5,2591.612,Production
21061,14217,EST,2023,5,406.8,Production
21063,14218,ESP,2023,5,21477.777,Production
21065,14219,FIN,2023,5,6357.0,Production
21066,14220,FRA,2023,5,39420.687,Production
21067,14221,HRV,2023,5,1521.628,Production
21068,14222,HUN,2023,5,2499.775,Production
21069,14223,IRL,2023,5,2325.919,Production
21070,14224,ISL,2023,5,1672.4,Production
21071,14225,ITA,2023,5,20146.0,Production
21072,14226,LTU,2023,5,269.969,Production
21073,14227,LUX,2023,5,199.872,Production
21074,14228,LVA,2023,5,345.0,Production
21075,14229,MNE,2023,5,306.16,Production
21076,14230,MKD,2023,5,374.0,Production
21077,14231,MLT,2023,5,194.311,Production
21078,14232,NLD,2023,5,9665.404,Production
21079,14233,NOR,2023,5,11122.716,Production
21080,14234,POL,2023,5,11740.518,Production
21081,14235,PRT,2023,5,3312.95,Production
21082,14236,ROU,2023,5,4219.0,Production
21083,14237,SRB,2023,5,2751.602,Production
21084,14238,SWE,2023,5,12308.0,Production
21085,14239,SVN,2023,5,1279.537,Production
21086,14240,SVK,2023,5,2222.0,Production
21087,14241,TUR,2023,5,24579.911,Production
21090,14242,ALB,2023,6,567.927,Consumption
21091,14243,AUT,2023,6,4526.915,Consumption
21092,14244,BIH,2023,6,743.609,Consumption
21093,14245,BEL,2023,6,5745.92,Consumption
21094,14246,BGR,2023,6,2153.7,Consumption
21095,14247,CYP,2023,6,421.274,Consumption
21096,14248,CZE,2023,6,4278.008,Consumption
21097,14249,DEU,2023,6,33942.842,Consumption
21098,14250,DNK,2023,6,2382.454,Consumption
21099,14251,EST,2023,6,542.5,Consumption
21101,14252,ESP,2023,6,17890.956,Consumption
21103,14253,FIN,2023,6,5125.898,Consumption
21104,14254,FRA,2023,6,28944.695,Consumption
21105,14255,HRV,2023,6,1306.899,Consumption
21106,14256,HUN,2023,6,3230.182,Consumption
21107,14257,IRL,2023,6,2286.823,Consumption
21108,14258,ISL,2023,6,1562.974,Consumption
21109,14259,ITA,2023,6,25432.0,Consumption
21110,14260,LTU,2023,6,700.662,Consumption
21111,14261,LUX,2023,6,482.98,Consumption
21112,14262,LVA,2023,6,491.0,Consumption
21113,14263,MNE,2023,6,237.626,Consumption
21114,14264,MKD,2023,6,360.485,Consumption
21115,14265,MLT,2023,6,234.323,Consumption
21116,14266,NLD,2023,6,8896.64,Consumption
21117,14267,NOR,2023,6,7919.383,Consumption
21118,14268,POL,2023,6,11687.563,Consumption
21119,14269,PRT,2023,6,3962.196,Consumption
21120,14270,ROU,2023,6,3813.0,Consumption
21121,14271,SRB,2023,6,2458.072,Consumption
21122,14272,SWE,2023,6,8364.0,Consumption
21123,14273,SVN,2023,6,941.034,Consumption
21124,14274,SVK,2023,6,1791.0,Consumption
21125,14275,TUR,2023,6,23685.128,Consumption
21128,14276,ALB,2023,6,113.475,Imports
21129,14277,AUT,2023,6,1154.827,Imports
21130,14278,BIH,2023,6,265.41,Imports
21131,14279,BEL,2023,6,1503.119,Imports
21132,14280,BGR,2023,6,187.705,Imports
21133,14281,CYP,2023,6,0.0,Imports
21134,14282,CZE,2023,6,820.055,Imports
21135,14283,DEU,2023,6,6990.48,Imports
21136,14284,DNK,2023,6,1797.834,Imports
21137,14285,EST,2023,6,533.0,Imports
21139,14286,ESP,2023,6,802.153,Imports
21141,14287,FIN,2023,6,495.939,Imports
21142,14288,FRA,2023,6,1320.819,Imports
21143,14289,HRV,2023,6,837.547,Imports
21144,14290,HUN,2023,6,1315.261,Imports
21145,14291,IRL,2023,6,325.062,Imports
21146,14292,ISL,2023,6,0.0,Imports
21147,14293,ITA,2023,6,3546.0,Imports
21148,14294,LTU,2023,6,794.166,Imports
21149,14295,LUX,2023,6,502.407,Imports
21150,14296,LVA,2023,6,413.0,Imports
