index,level_0,country,year,ktoe,indicator
2229,1928,GEO,2014,1045.586,Oil and petroleum products (excluding biofuel portion)
2230,1929,HRV,2014,2997.266,Oil and petroleum products (excluding biofuel portion)
2231,1930,HUN,2014,6410.819,Oil and petroleum products (excluding biofuel portion)
2232,1931,IRL,2014,5862.448,Oil and petroleum products (excluding biofuel portion)
2233,1932,ISL,2014,558.735,Oil and petroleum products (excluding biofuel portion)
2234,1933,ITA,2014,51576.017,Oil and petroleum products (excluding biofuel portion)
2235,1934,LTU,2014,2440.464,Oil and petroleum products (excluding biofuel portion)
2236,1935,LUX,2014,2278.401,Oil and petroleum products (excluding biofuel portion)
2237,1936,LVA,2014,1323.724,Oil and petroleum products (excluding biofuel portion)
2238,1937,MDA,2014,780.4,Oil and petroleum products (excluding biofuel portion)
2239,1938,MNE,2014,260.22,Oil and petroleum products (excluding biofuel portion)
2240,1939,MKD,2014,892.299,Oil and petroleum products (excluding biofuel portion)
2241,1940,MLT,2014,761.68,Oil and petroleum products (excluding biofuel portion)
2242,1941,NLD,2014,26722.478,Oil and petroleum products (excluding biofuel portion)
2243,1942,NOR,2014,9548.024,Oil and petroleum products (excluding biofuel portion)
2244,1943,POL,2014,22090.671,Oil and petroleum products (excluding biofuel portion)
2245,1944,PRT,2014,9237.492,Oil and petroleum products (excluding biofuel portion)
2246,1945,ROU,2014,7772.989,Oil and petroleum products (excluding biofuel portion)
2247,1946,SRB,2014,3276.263,Oil and petroleum products (excluding biofuel portion)
2248,1947,SWE,2014,11551.749,Oil and petroleum products (excluding biofuel portion)
2249,1948,SVN,2014,2301.217,Oil and petroleum products (excluding biofuel portion)
2250,1949,SVK,2014,2805.17,Oil and petroleum products (excluding biofuel portion)
2251,1950,TUR,2014,32985.875,Oil and petroleum products (excluding biofuel portion)
2252,1951,UKR,2014,10640.836,Oil and petroleum products (excluding biofuel portion)
2255,1952,ALB,2014,0.0,Peat and peat products
2256,1953,AUT,2014,0.21,Peat and peat products
2257,1954,BIH,2014,0.0,Peat and peat products
2258,1955,BEL,2014,0.0,Peat and peat products
2259,1956,BGR,2014,0.0,Peat and peat products
2260,1957,CYP,2014,0.0,Peat and peat products
2261,1958,CZE,2014,0.0,Peat and peat products
2262,1959,DEU,2014,0.0,Peat and peat products
2263,1960,DNK,2014,0.0,Peat and peat products
2264,1961,EST,2014,38.572,Peat and peat products
2266,1962,ESP,2014,0.0,Peat and peat products
2268,1963,FIN,2014,1426.776,Peat and peat products
2269,1964,FRA,2014,0.0,Peat and peat products
2270,1965,GEO,2014,0.0,Peat and peat products
2271,1966,HRV,2014,0.0,Peat and peat products
2272,1967,HUN,2014,0.0,Peat and peat products
2273,1968,IRL,2014,672.277,Peat and peat products
2274,1969,ISL,2014,0.0,Peat and peat products
2275,1970,ITA,2014,0.0,Peat and peat products
2276,1971,LTU,2014,30.779,Peat and peat products
2277,1972,LUX,2014,0.0,Peat and peat products
2278,1973,LVA,2014,0.72,Peat and peat products
2279,1974,MDA,2014,0.0,Peat and peat products
2280,1975,MNE,2014,0.0,Peat and peat products
2281,1976,MKD,2014,0.0,Peat and peat products
2282,1977,MLT,2014,0.0,Peat and peat products
2283,1978,NLD,2014,0.0,Peat and peat products
2284,1979,NOR,2014,0.0,Peat and peat products
2285,1980,POL,2014,0.0,Peat and peat products
2286,1981,PRT,2014,0.0,Peat and peat products
2287,1982,ROU,2014,6.928,Peat and peat products
2288,1983,SRB,2014,0.0,Peat and peat products
2289,1984,SWE,2014,168.348,Peat and peat products
2290,1985,SVN,2014,0.0,Peat and peat products
2291,1986,SVK,2014,0.0,Peat and peat products
2292,1987,TUR,2014,0.0,Peat and peat products
2293,1988,UKR,2014,67.985,Peat and peat products
2296,1989,ALB,2014,637.643,Renewables and biofuels
2297,1990,AUT,2014,10067.397,Renewables and biofuels
2298,1991,BIH,2014,958.19,Renewables and biofuels
2299,1992,BEL,2014,3464.257,Renewables and biofuels
2300,1993,BGR,2014,1860.125,Renewables and biofuels
2301,1994,CYP,2014,136.421,Renewables and biofuels
2302,1995,CZE,2014,4268.734,Renewables and biofuels
2303,1996,DEU,2014,37454.527,Renewables and biofuels
2304,1997,DNK,2014,4669.423,Renewables and biofuels
2305,1998,EST,2014,858.244,Renewables and biofuels
2307,1999,ESP,2014,18064.318,Renewables and biofuels
2309,2000,FIN,2014,10276.225,Renewables and biofuels
2310,2001,FRA,2014,23428.628,Renewables and biofuels
2311,2002,GEO,2014,1198.558,Renewables and biofuels
2312,2003,HRV,2014,2017.032,Renewables and biofuels
2313,2004,HUN,2014,2860.074,Renewables and biofuels
2314,2005,IRL,2014,1007.955,Renewables and biofuels
2315,2006,ISL,2014,5234.643,Renewables and biofuels
2316,2007,ITA,2014,26512.291,Renewables and biofuels
2317,2008,LTU,2014,1277.028,Renewables and biofuels
2318,2009,LUX,2014,188.92,Renewables and biofuels
2319,2010,LVA,2014,1613.366,Renewables and biofuels
2320,2011,MDA,2014,636.198,Renewables and biofuels
2321,2012,MNE,2014,314.817,Renewables and biofuels
2322,2013,MKD,2014,353.278,Renewables and biofuels
2323,2014,MLT,2014,18.57,Renewables and biofuels
2324,2015,NLD,2014,3520.232,Renewables and biofuels
2325,2016,NOR,2014,13627.021,Renewables and biofuels
2326,2017,POL,2014,8717.706,Renewables and biofuels
2327,2018,PRT,2014,6107.682,Renewables and biofuels
2328,2019,ROU,2014,6123.642,Renewables and biofuels
2329,2020,SRB,2014,2005.861,Renewables and biofuels
2330,2021,SWE,2014,18539.719,Renewables and biofuels
2331,2022,SVN,2014,1255.884,Renewables and biofuels
2332,2023,SVK,2014,1419.96,Renewables and biofuels
2333,2024,TUR,2014,12055.826,Renewables and biofuels
2334,2025,UKR,2014,2801.027,Renewables and biofuels
2337,2026,ALB,2014,0.0,Oil shale and oil sands
2338,2027,AUT,2014,0.0,Oil shale and oil sands
2339,2028,BIH,2014,0.0,Oil shale and oil sands
2340,2029,BEL,2014,0.0,Oil shale and oil sands
2341,2030,BGR,2014,0.0,Oil shale and oil sands
2342,2031,CYP,2014,0.0,Oil shale and oil sands
2343,2032,CZE,2014,0.0,Oil shale and oil sands
2344,2033,DEU,2014,0.0,Oil shale and oil sands
2345,2034,DNK,2014,0.0,Oil shale and oil sands
2346,2035,EST,2014,3932.118,Oil shale and oil sands
2348,2036,ESP,2014,0.0,Oil shale and oil sands
2350,2037,FIN,2014,0.0,Oil shale and oil sands
2351,2038,FRA,2014,0.0,Oil shale and oil sands
2352,2039,GEO,2014,0.0,Oil shale and oil sands
2353,2040,HRV,2014,0.0,Oil shale and oil sands
2354,2041,HUN,2014,0.0,Oil shale and oil sands
2355,2042,IRL,2014,0.0,Oil shale and oil sands
2356,2043,ISL,2014,0.0,Oil shale and oil sands
2357,2044,ITA,2014,0.0,Oil shale and oil sands
2358,2045,LTU,2014,0.0,Oil shale and oil sands
2359,2046,LUX,2014,0.0,Oil shale and oil sands
2360,2047,LVA,2014,0.0,Oil shale and oil sands
2361,2048,MDA,2014,0.0,Oil shale and oil sands
2362,2049,MNE,2014,0.0,Oil shale and oil sands
2363,2050,MKD,2014,0.0,Oil shale and oil sands
2364,2051,MLT,2014,0.0,Oil shale and oil sands
2365,2052,NLD,2014,0.0,Oil shale and oil sands
2366,2053,NOR,2014,0.0,Oil shale and oil sands
2367,2054,POL,2014,0.0,Oil shale and oil sands
2368,2055,PRT,2014,0.0,Oil shale and oil sands
2369,2056,ROU,2014,0.0,Oil shale and oil sands
2370,2057,SRB,2014,0.0,Oil shale and oil sands
2371,2058,SWE,2014,0.0,Oil shale and oil sands
2372,2059,SVN,2014,0.0,Oil shale and oil sands
2373,2060,SVK,2014,0.0,Oil shale and oil sands
2374,2061,TUR,2014,0.0,Oil shale and oil sands
2375,2062,UKR,2014,0.0,Oil shale and oil sands
2378,2063,ALB,2014,2347.117,Total
2379,2064,AUT,2014,32267.112,Total
2380,2065,BIH,2014,5998.422,Total
2381,2066,BEL,2014,52290.931,Total
2382,2067,BGR,2014,17704.737,Total
2383,2068,CYP,2014,2003.342,Total
2384,2069,CZE,2014,41719.903,Total
2385,2070,DEU,2014,308553.144,Total
2386,2071,DNK,2014,16440.16,Total
2387,2072,EST,2014,5539.125,Total
2389,2073,ESP,2014,114522.755,Total
2391,2074,FIN,2014,33720.799,Total
2392,2075,FRA,2014,250321.338,Total
2393,2076,GEO,2014,4440.201,Total
2394,2077,HRV,2014,8030.511,Total
2395,2078,HUN,2014,23652.512,Total
2396,2079,IRL,2014,12774.648,Total
2397,2080,ISL,2014,5880.121,Total
2398,2081,ITA,2014,146769.878,Total
2399,2082,LTU,2014,6982.737,Total
2400,2083,LUX,2014,3816.042,Total
2402,2084,MDA,2014,2562.194,Total
2403,2085,MNE,2014,956.041,Total
2404,2086,MKD,2014,2694.823,Total
2405,2087,MLT,2014,780.25,Total
2406,2088,NLD,2014,71379.094,Total
2407,2089,NOR,2014,28797.905,Total
2408,2090,POL,2014,94238.384,Total
2409,2091,PRT,2014,21749.038,Total
2410,2092,ROU,2014,31378.656,Total
2411,2093,SRB,2014,13287.293,Total
2412,2094,SWE,2014,48597.953,Total
2413,2095,SVN,2014,6528.245,Total
2414,2096,SVK,2014,15722.538,Total
2415,2097,TUR,2014,119585.829,Total
2416,2098,UKR,2014,105759.796,Total
2419,2099,ALB,2014,0.0,Non-renewable waste
2420,2100,AUT,2014,641.143,Non-renewable waste
2421,2101,BIH,2014,0.0,Non-renewable waste
2422,2102,BEL,2014,672.368,Non-renewable waste
2423,2103,BGR,2014,13.089,Non-renewable waste
2424,2104,CYP,2014,7.548,Non-renewable waste
2425,2105,CZE,2014,250.693,Non-renewable waste
2426,2106,DEU,2014,4302.164,Non-renewable waste
2427,2107,DNK,2014,416.202,Non-renewable waste
2428,2108,EST,2014,68.262,Non-renewable waste
2430,2109,ESP,2014,374.404,Non-renewable waste
2432,2110,FIN,2014,236.266,Non-renewable waste
2433,2111,FRA,2014,1698.64,Non-renewable waste
2434,2112,GEO,2014,0.0,Non-renewable waste
2435,2113,HRV,2014,10.151,Non-renewable waste
2436,2114,HUN,2014,102.465,Non-renewable waste
2437,2115,IRL,2014,66.104,Non-renewable waste
2438,2116,ISL,2014,0.0,Non-renewable waste
2439,2117,ITA,2014,1157.758,Non-renewable waste
2440,2118,LTU,2014,18.057,Non-renewable waste
2441,2119,LUX,2014,32.683,Non-renewable waste
2442,2120,LVA,2014,65.3,Non-renewable waste
2443,2121,MDA,2014,0.0,Non-renewable waste
2444,2122,MNE,2014,0.0,Non-renewable waste
2445,2123,MKD,2014,0.0,Non-renewable waste
2446,2124,MLT,2014,0.0,Non-renewable waste
2447,2125,NLD,2014,819.265,Non-renewable waste
2448,2126,NOR,2014,249.751,Non-renewable waste
2449,2127,POL,2014,514.665,Non-renewable waste
2450,2128,PRT,2014,169.963,Non-renewable waste
2451,2129,ROU,2014,69.886,Non-renewable waste
2452,2130,SRB,2014,0.812,Non-renewable waste
2453,2131,SWE,2014,592.457,Non-renewable waste
2454,2132,SVN,2014,32.865,Non-renewable waste
2455,2133,SVK,2014,151.524,Non-renewable waste
2456,2134,TUR,2014,3.439,Non-renewable waste
2457,2135,UKR,2014,0.0,Non-renewable waste
2460,2136,ALB,2015,94.089,Solid fossil fuels
2461,2137,AUT,2015,3225.201,Solid fossil fuels
2462,2138,BIH,2015,3615.414,Solid fossil fuels
2463,2139,BEL,2015,3425.18,Solid fossil fuels
2464,2140,BGR,2015,6607.404,Solid fossil fuels
2465,2141,CYP,2015,3.679,Solid fossil fuels
2466,2142,CZE,2015,16394.61,Solid fossil fuels
2467,2143,DEU,2015,79414.733,Solid fossil fuels
2468,2144,DNK,2015,1817.65,Solid fossil fuels
2469,2145,EST,2015,13.36,Solid fossil fuels
2471,2146,ESP,2015,13583.196,Solid fossil fuels
2473,2147,FIN,2015,2735.524,Solid fossil fuels
2474,2148,FRA,2015,9326.745,Solid fossil fuels
2475,2149,GEO,2015,271.769,Solid fossil fuels
2476,2150,HRV,2015,605.362,Solid fossil fuels
2477,2151,HUN,2015,2359.386,Solid fossil fuels
2478,2152,IRL,2015,1465.668,Solid fossil fuels
2479,2153,ISL,2015,93.004,Solid fossil fuels
2480,2154,ITA,2015,12299.68,Solid fossil fuels
2481,2155,LTU,2015,160.293,Solid fossil fuels
2482,2156,LUX,2015,49.215,Solid fossil fuels
2483,2157,LVA,2015,46.258,Solid fossil fuels
2484,2158,MDA,2015,97.075,Solid fossil fuels
2485,2159,MNE,2015,378.361,Solid fossil fuels
2486,2160,MKD,2015,948.274,Solid fossil fuels
2487,2161,MLT,2015,0.0,Solid fossil fuels
2488,2162,NLD,2015,11087.37,Solid fossil fuels
2489,2163,NOR,2015,820.897,Solid fossil fuels
2490,2164,POL,2015,48374.764,Solid fossil fuels
2491,2165,PRT,2015,3258.283,Solid fossil fuels
2492,2166,ROU,2015,5892.232,Solid fossil fuels
2493,2167,SRB,2015,7739.946,Solid fossil fuels
2494,2168,SWE,2015,1980.216,Solid fossil fuels
2495,2169,SVN,2015,1067.887,Solid fossil fuels
2496,2170,SVK,2015,3279.036,Solid fossil fuels
2497,2171,TUR,2015,34597.909,Solid fossil fuels
2498,2172,UKR,2015,29994.798,Solid fossil fuels
2501,2173,ALB,2015,0.0,Manufactured gases
2502,2174,AUT,2015,0.0,Manufactured gases
2503,2175,BIH,2015,0.0,Manufactured gases
2504,2176,BEL,2015,0.0,Manufactured gases
2505,2177,BGR,2015,0.0,Manufactured gases
2506,2178,CYP,2015,0.0,Manufactured gases
2507,2179,CZE,2015,0.0,Manufactured gases
2508,2180,DEU,2015,0.0,Manufactured gases
2509,2181,DNK,2015,0.0,Manufactured gases
2510,2182,EST,2015,0.0,Manufactured gases
2512,2183,ESP,2015,0.0,Manufactured gases
2514,2184,FIN,2015,0.0,Manufactured gases
2515,2185,FRA,2015,0.0,Manufactured gases
2516,2186,GEO,2015,0.0,Manufactured gases
2517,2187,HRV,2015,0.0,Manufactured gases
2518,2188,HUN,2015,0.0,Manufactured gases
2519,2189,IRL,2015,0.0,Manufactured gases
2520,2190,ISL,2015,0.0,Manufactured gases
2521,2191,ITA,2015,0.0,Manufactured gases
2522,2192,LTU,2015,0.0,Manufactured gases
2523,2193,LUX,2015,0.0,Manufactured gases
2524,2194,LVA,2015,0.0,Manufactured gases
2525,2195,MDA,2015,0.0,Manufactured gases
2526,2196,MNE,2015,0.0,Manufactured gases
2527,2197,MKD,2015,0.0,Manufactured gases
2528,2198,MLT,2015,0.0,Manufactured gases
2529,2199,NLD,2015,0.0,Manufactured gases
2530,2200,NOR,2015,0.0,Manufactured gases
2531,2201,POL,2015,0.0,Manufactured gases
2532,2202,PRT,2015,0.0,Manufactured gases
2533,2203,ROU,2015,0.0,Manufactured gases
2534,2204,SRB,2015,0.0,Manufactured gases
2535,2205,SWE,2015,0.0,Manufactured gases
2536,2206,SVN,2015,0.0,Manufactured gases
2537,2207,SVK,2015,0.0,Manufactured gases
2538,2208,TUR,2015,0.0,Manufactured gases
2539,2209,UKR,2015,0.0,Manufactured gases
2542,2210,ALB,2015,120.292,Electricity
2543,2211,AUT,2015,865.135,Electricity
2544,2212,BIH,2015,-183.577,Electricity
2545,2213,BEL,2015,1805.589,Electricity
2546,2214,BGR,2015,-909.286,Electricity
2547,2215,CYP,2015,0.0,Electricity
2548,2216,CZE,2015,-1076.096,Electricity
2549,2217,DEU,2015,-4151.505,Electricity
2550,2218,DNK,2015,508.303,Electricity
2551,2219,EST,2015,-79.536,Electricity
2553,2220,ESP,2015,-11.436,Electricity
2555,2221,FIN,2015,1404.729,Electricity
2556,2222,FRA,2015,-5508.426,Electricity
2557,2223,GEO,2015,3.353,Electricity
2558,2224,HRV,2015,583.749,Electricity
2559,2225,HUN,2015,1176.784,Electricity
2560,2226,IRL,2015,57.899,Electricity
2561,2227,ISL,2015,0.0,Electricity
2562,2228,ITA,2015,3987.79,Electricity
2563,2229,LTU,2015,619.776,Electricity
2564,2230,LUX,2015,481.454,Electricity
2565,2231,LVA,2015,156.578,Electricity
2566,2232,MDA,2015,285.039,Electricity
2567,2233,MNE,2015,44.97,Electricity
2568,2234,MKD,2015,216.079,Electricity
2569,2235,MLT,2015,90.628,Electricity
2570,2236,NLD,2015,752.204,Electricity
2571,2237,NOR,2015,-1259.243,Electricity
2572,2238,POL,2015,-28.719,Electricity
2573,2239,PRT,2015,194.841,Electricity
2574,2240,ROU,2015,-578.504,Electricity
2575,2241,SRB,2015,-78.934,Electricity
2576,2242,SWE,2015,-1943.25,Electricity
2577,2243,SVN,2015,-4.127,Electricity
2578,2244,SVK,2015,205.331,Electricity
2579,2245,TUR,2015,338.865,Electricity
2580,2246,UKR,2015,-116.079,Electricity
2583,2247,ALB,2015,27.365,Natural gas
2584,2248,AUT,2015,6908.348,Natural gas
2585,2249,BIH,2015,177.429,Natural gas
2586,2250,BEL,2015,13993.253,Natural gas
2587,2251,BGR,2015,2594.771,Natural gas
2588,2252,CYP,2015,0.0,Natural gas
2589,2253,CZE,2015,6482.76,Natural gas
2590,2254,DEU,2015,65154.093,Natural gas
2591,2255,DNK,2015,2854.022,Natural gas
2592,2256,EST,2015,390.456,Natural gas
2594,2257,ESP,2015,24538.55,Natural gas
2596,2258,FIN,2015,2236.264,Natural gas
2597,2259,FRA,2015,35040.211,Natural gas
2598,2260,GEO,2015,2075.227,Natural gas
2599,2261,HRV,2015,2081.9,Natural gas
2600,2262,HUN,2015,7489.854,Natural gas
2601,2263,IRL,2015,3758.965,Natural gas
2602,2264,ISL,2015,0.0,Natural gas
2603,2265,ITA,2015,55301.505,Natural gas
2604,2266,LTU,2015,2067.476,Natural gas
2605,2267,LUX,2015,768.943,Natural gas
2606,2268,LVA,2015,1098.388,Natural gas
2607,2269,MDA,2015,735.103,Natural gas
2608,2270,MNE,2015,0.0,Natural gas
2609,2271,MKD,2015,111.973,Natural gas
2610,2272,MLT,2015,0.0,Natural gas
2611,2273,NLD,2015,28628.604,Natural gas
2612,2274,NOR,2015,6198.209,Natural gas
2613,2275,POL,2015,13775.774,Natural gas
2614,2276,PRT,2015,4050.882,Natural gas
2615,2277,ROU,2015,8917.304,Natural gas
2616,2278,SRB,2015,1750.354,Natural gas
2617,2279,SWE,2015,723.603,Natural gas
2618,2280,SVN,2015,664.316,Natural gas
2619,2281,SVK,2015,3879.45,Natural gas
2620,2282,TUR,2015,39383.233,Natural gas
2621,2283,UKR,2015,26083.018,Natural gas
2624,2284,ALB,2015,0.0,Heat
2625,2285,AUT,2015,5.083,Heat
2626,2286,BIH,2015,0.0,Heat
2627,2287,BEL,2015,296.21,Heat
2628,2288,BGR,2015,43.317,Heat
2629,2289,CYP,2015,0.0,Heat
2630,2290,CZE,2015,2.847,Heat
2631,2291,DEU,2015,-3.463,Heat
2632,2292,DNK,2015,3.597,Heat
2633,2293,EST,2015,0.0,Heat
2635,2294,ESP,2015,0.0,Heat
2637,2295,FIN,2015,135.058,Heat
2638,2296,FRA,2015,0.0,Heat
2639,2297,GEO,2015,0.0,Heat
2640,2298,HRV,2015,0.0,Heat
2641,2299,HUN,2015,0.0,Heat
2642,2300,IRL,2015,0.0,Heat
2643,2301,ISL,2015,0.0,Heat
2644,2302,ITA,2015,0.0,Heat
2645,2303,LTU,2015,274.864,Heat
2646,2304,LUX,2015,0.0,Heat
2647,2305,LVA,2015,0.0,Heat
2648,2306,MDA,2015,0.0,Heat
2649,2307,MNE,2015,0.0,Heat
2650,2308,MKD,2015,0.0,Heat
2651,2309,MLT,2015,0.0,Heat
2652,2310,NLD,2015,189.191,Heat
2653,2311,NOR,2015,144.473,Heat
2654,2312,POL,2015,46.847,Heat
2655,2313,PRT,2015,3.454,Heat
2656,2314,ROU,2015,0.0,Heat
2657,2315,SRB,2015,0.0,Heat
2658,2316,SWE,2015,0.0,Heat
2659,2317,SVN,2015,0.0,Heat
2660,2318,SVK,2015,1.911,Heat
2661,2319,TUR,2015,0.0,Heat
2662,2320,UKR,2015,651.18,Heat
2665,2321,ALB,2015,0.0,Nuclear heat
2666,2322,AUT,2015,0.0,Nuclear heat
2667,2323,BIH,2015,0.0,Nuclear heat
2668,2324,BEL,2015,6283.178,Nuclear heat
2669,2325,BGR,2015,3912.0,Nuclear heat
2670,2326,CYP,2015,0.0,Nuclear heat
2671,2327,CZE,2015,6680.352,Nuclear heat
2672,2328,DEU,2015,23636.344,Nuclear heat
2673,2329,DNK,2015,0.0,Nuclear heat
2674,2330,EST,2015,0.0,Nuclear heat
2676,2331,ESP,2015,14903.2,Nuclear heat
2678,2332,FIN,2015,5606.2,Nuclear heat
2679,2333,FRA,2015,113996.445,Nuclear heat
2680,2334,GEO,2015,0.0,Nuclear heat
2681,2335,HRV,2015,0.0,Nuclear heat
2682,2336,HUN,2015,3994.282,Nuclear heat
2683,2337,IRL,2015,0.0,Nuclear heat
2684,2338,ISL,2015,0.0,Nuclear heat
2685,2339,ITA,2015,0.0,Nuclear heat
2686,2340,LTU,2015,0.0,Nuclear heat
2687,2341,LUX,2015,0.0,Nuclear heat
2688,2342,LVA,2015,0.0,Nuclear heat
2689,2343,MDA,2015,0.0,Nuclear heat
2690,2344,MNE,2015,0.0,Nuclear heat
2691,2345,MKD,2015,0.0,Nuclear heat
2692,2346,MLT,2015,0.0,Nuclear heat
2693,2347,NLD,2015,937.35,Nuclear heat
2694,2348,NOR,2015,0.0,Nuclear heat
2695,2349,POL,2015,0.0,Nuclear heat
2696,2350,PRT,2015,0.0,Nuclear heat
2697,2351,ROU,2015,2940.1,Nuclear heat
2698,2352,SRB,2015,0.0,Nuclear heat
2699,2353,SWE,2015,15532.0,Nuclear heat
2700,2354,SVN,2015,1332.2,Nuclear heat
2701,2355,SVK,2015,4028.0,Nuclear heat
2702,2356,TUR,2015,0.0,Nuclear heat
2703,2357,UKR,2015,23050.387,Nuclear heat
2706,2358,ALB,2015,1200.554,Oil and petroleum products (excluding biofuel portion)
2707,2359,AUT,2015,11308.305,Oil and petroleum products (excluding biofuel portion)
2708,2360,BIH,2015,1526.426,Oil and petroleum products (excluding biofuel portion)
2709,2361,BEL,2015,22021.306,Oil and petroleum products (excluding biofuel portion)
2710,2362,BGR,2015,4161.677,Oil and petroleum products (excluding biofuel portion)
2711,2363,CYP,2015,1882.582,Oil and petroleum products (excluding biofuel portion)
2712,2364,CZE,2015,8610.675,Oil and petroleum products (excluding biofuel portion)
2713,2365,DEU,2015,101851.224,Oil and petroleum products (excluding biofuel portion)
2714,2366,DNK,2015,5806.668,Oil and petroleum products (excluding biofuel portion)
2715,2367,EST,2015,282.679,Oil and petroleum products (excluding biofuel portion)
2717,2368,ESP,2015,48519.318,Oil and petroleum products (excluding biofuel portion)
2719,2369,FIN,2015,7791.345,Oil and petroleum products (excluding biofuel portion)
2720,2370,FRA,2015,75505.483,Oil and petroleum products (excluding biofuel portion)
2721,2371,GEO,2015,1196.785,Oil and petroleum products (excluding biofuel portion)
2722,2372,HRV,2015,3132.747,Oil and petroleum products (excluding biofuel portion)
2723,2373,HUN,2015,6856.338,Oil and petroleum products (excluding biofuel portion)
2724,2374,IRL,2015,6159.272,Oil and petroleum products (excluding biofuel portion)
2725,2375,ISL,2015,563.929,Oil and petroleum products (excluding biofuel portion)
2726,2376,ITA,2015,53556.376,Oil and petroleum products (excluding biofuel portion)
2727,2377,LTU,2015,2518.48,Oil and petroleum products (excluding biofuel portion)
2728,2378,LUX,2015,2178.872,Oil and petroleum products (excluding biofuel portion)
2729,2379,LVA,2015,1378.479,Oil and petroleum products (excluding biofuel portion)
2730,2380,MDA,2015,804.358,Oil and petroleum products (excluding biofuel portion)
2731,2381,MNE,2015,278.889,Oil and petroleum products (excluding biofuel portion)
2732,2382,MKD,2015,955.821,Oil and petroleum products (excluding biofuel portion)
2733,2383,MLT,2015,530.071,Oil and petroleum products (excluding biofuel portion)
