Date,AT,BE,HR,CY,DK,EE,FI,FR,DE,IE,IT,LV,LU,NL,NO,PL,RO,ES,SE,CH,GB
1982-05,12.0,,16.0,21.0,11.0,10.0,7.0,14.0,12.0,11.0,18.0,11.0,13.0,13.0,7.0,13.0,16.0,16.0,8.0,11.0,11.0
1982-06,16.0,,21.0,24.0,14.0,12.0,10.0,19.0,16.0,14.0,24.0,12.0,16.0,16.0,10.0,15.0,18.0,21.0,11.0,15.0,14.0
1982-07,18.0,,22.0,26.0,17.0,17.0,16.0,21.0,19.0,16.0,26.0,17.0,19.0,18.0,14.0,18.0,19.0,23.0,16.0,17.0,16.0
1982-08,17.0,,21.0,27.0,18.0,16.0,14.0,19.0,17.0,15.0,24.0,16.0,17.0,17.0,13.0,18.0,20.0,22.0,15.0,15.0,15.0
1982-09,16.0,,20.0,26.0,14.0,11.0,9.0,19.0,16.0,13.0,23.0,12.0,16.0,16.0,9.0,15.0,18.0,20.0,10.0,14.0,14.0
1982-10,9.0,,14.0,20.0,11.0,6.0,3.0,13.0,10.0,10.0,16.0,7.0,9.0,11.0,5.0,9.0,11.0,15.0,6.0,7.0,10.0
1982-11,4.0,,9.0,13.0,7.0,5.0,1.0,10.0,6.0,7.0,11.0,4.0,6.0,8.0,1.0,5.0,3.0,12.0,2.0,4.0,7.0
1982-12,1.0,,7.0,10.0,3.0,1.0,-3.0,6.0,2.0,5.0,8.0,0.0,2.0,4.0,-2.0,1.0,3.0,9.0,-2.0,1.0,4.0
1983-01,2.0,,6.0,9.0,5.0,0.0,-5.0,7.0,4.0,7.0,6.0,1.0,4.0,6.0,-1.0,3.0,1.0,8.0,-2.0,1.0,6.0
1983-02,-3.0,,2.0,9.0,0.0,-6.0,-10.0,4.0,-1.0,4.0,5.0,-5.0,-0.0,1.0,-4.0,-3.0,-1.0,8.0,-5.0,-2.0,2.0
1983-03,5.0,,8.0,12.0,4.0,-2.0,-4.0,8.0,5.0,7.0,11.0,-1.0,5.0,6.0,-0.0,4.0,5.0,12.0,-1.0,4.0,6.0
1983-04,9.0,,12.0,16.0,6.0,6.0,3.0,10.0,9.0,6.0,14.0,7.0,8.0,8.0,3.0,9.0,12.0,13.0,3.0,6.0,6.0
1983-05,12.0,,17.0,21.0,10.0,12.0,10.0,13.0,11.0,10.0,18.0,13.0,10.0,11.0,8.0,14.0,16.0,15.0,9.0,8.0,10.0
1983-06,16.0,,19.0,24.0,15.0,14.0,13.0,18.0,16.0,13.0,22.0,14.0,17.0,16.0,11.0,16.0,18.0,21.0,13.0,15.0,13.0
1983-07,20.0,,24.0,27.0,18.0,17.0,16.0,23.0,21.0,17.0,27.0,17.0,22.0,19.0,14.0,19.0,20.0,23.0,16.0,20.0,18.0
1983-08,18.0,,21.0,27.0,17.0,16.0,13.0,20.0,18.0,17.0,24.0,17.0,19.0,18.0,12.0,17.0,19.0,22.0,15.0,16.0,17.0
1983-09,14.0,,18.0,24.0,14.0,13.0,10.0,18.0,14.0,13.0,21.0,13.0,13.0,14.0,10.0,14.0,16.0,22.0,11.0,13.0,13.0
1983-10,9.0,,13.0,18.0,10.0,7.0,4.0,13.0,9.0,10.0,16.0,8.0,9.0,11.0,5.0,8.0,9.0,17.0,6.0,8.0,10.0
1983-11,1.0,,6.0,16.0,5.0,1.0,-5.0,9.0,3.0,8.0,11.0,1.0,4.0,7.0,-0.0,2.0,1.0,14.0,-1.0,3.0,7.0
1983-12,-1.0,,5.0,11.0,2.0,-1.0,-7.0,6.0,1.0,7.0,7.0,-1.0,2.0,4.0,-2.0,-1.0,-1.0,9.0,-4.0,0.0,6.0
1984-01,-2.0,,4.0,12.0,2.0,-2.0,-8.0,5.0,1.0,4.0,6.0,-2.0,2.0,4.0,-5.0,-0.0,-0.0,8.0,-7.0,-1.0,3.0
1984-02,-2.0,,3.0,12.0,1.0,-5.0,-6.0,5.0,-0.0,6.0,6.0,-5.0,1.0,2.0,-2.0,-2.0,-1.0,8.0,-3.0,-2.0,4.0
1984-03,2.0,,6.0,13.0,1.0,-3.0,-6.0,6.0,2.0,5.0,9.0,-2.0,3.0,4.0,-2.0,1.0,2.0,9.0,-4.0,1.0,5.0
1984-04,6.0,,10.0,15.0,6.0,5.0,3.0,10.0,7.0,9.0,12.0,7.0,8.0,8.0,4.0,7.0,8.0,14.0,4.0,5.0,8.0
1984-05,11.0,,14.0,22.0,11.0,13.0,11.0,11.0,11.0,10.0,15.0,13.0,10.0,10.0,9.0,13.0,15.0,13.0,10.0,8.0,10.0
1984-06,14.0,,18.0,25.0,14.0,14.0,13.0,17.0,14.0,14.0,21.0,14.0,14.0,13.0,11.0,14.0,17.0,19.0,13.0,13.0,14.0
1984-07,16.0,,21.0,27.0,16.0,15.0,15.0,20.0,16.0,16.0,24.0,15.0,17.0,16.0,13.0,15.0,18.0,23.0,15.0,16.0,16.0
1984-08,16.0,,20.0,26.0,17.0,16.0,13.0,19.0,17.0,16.0,23.0,16.0,17.0,18.0,13.0,17.0,18.0,22.0,15.0,15.0,17.0
1984-09,12.0,,17.0,25.0,13.0,11.0,8.0,16.0,12.0,13.0,20.0,11.0,12.0,14.0,8.0,13.0,17.0,20.0,9.0,11.0,13.0
1984-10,10.0,,14.0,21.0,11.0,9.0,5.0,13.0,10.0,10.0,16.0,9.0,10.0,12.0,6.0,10.0,12.0,16.0,7.0,8.0,10.0
1984-11,4.0,,9.0,14.0,6.0,1.0,-1.0,11.0,5.0,7.0,11.0,0.0,6.0,8.0,2.0,3.0,4.0,12.0,1.0,5.0,8.0
1984-12,-1.0,,5.0,9.0,3.0,-2.0,-4.0,6.0,1.0,6.0,7.0,-3.0,2.0,5.0,0.0,-1.0,-1.0,9.0,-1.0,1.0,5.0
1985-01,-7.0,,-0.0,12.0,-4.0,-11.0,-18.0,0.0,-5.0,2.0,3.0,-11.0,-4.0,-3.0,-7.0,-9.0,-7.0,6.0,-11.0,-6.0,1.0
1985-02,-3.0,,1.0,10.0,-4.0,-14.0,-18.0,6.0,-3.0,5.0,6.0,-14.0,-1.0,-1.0,-8.0,-8.0,-8.0,11.0,-13.0,-1.0,3.0
1985-03,2.0,,7.0,13.0,1.0,-2.0,-4.0,6.0,3.0,6.0,9.0,-1.0,3.0,4.0,-1.0,2.0,2.0,10.0,-3.0,1.0,4.0
1985-04,7.0,,11.0,17.0,5.0,2.0,-1.0,11.0,8.0,9.0,14.0,3.0,8.0,8.0,1.0,7.0,10.0,14.0,1.0,6.0,8.0
1985-05,13.0,,17.0,21.0,11.0,10.0,6.0,13.0,13.0,10.0,17.0,12.0,13.0,13.0,8.0,14.0,16.0,15.0,8.0,10.0,10.0
1985-06,14.0,,18.0,24.0,14.0,13.0,13.0,16.0,14.0,12.0,21.0,14.0,14.0,14.0,11.0,14.0,17.0,20.0,13.0,13.0,12.0
1985-07,18.0,,22.0,27.0,16.0,16.0,15.0,20.0,18.0,15.0,26.0,16.0,18.0,17.0,14.0,17.0,20.0,24.0,15.0,18.0,15.0
1985-08,17.0,,22.0,28.0,16.0,17.0,15.0,19.0,16.0,13.0,25.0,17.0,16.0,16.0,13.0,17.0,20.0,23.0,14.0,16.0,14.0
1985-09,14.0,,19.0,25.0,12.0,10.0,9.0,18.0,14.0,14.0,23.0,10.0,14.0,14.0,8.0,12.0,15.0,22.0,9.0,14.0,14.0
1985-10,8.0,,13.0,18.0,11.0,8.0,5.0,14.0,9.0,11.0,17.0,8.0,9.0,11.0,6.0,8.0,9.0,18.0,7.0,9.0,11.0
1985-11,0.0,,7.0,17.0,3.0,-0.0,-3.0,6.0,1.0,5.0,10.0,-0.0,1.0,3.0,-2.0,0.0,4.0,11.0,-3.0,0.0,4.0
1985-12,2.0,,7.0,12.0,3.0,-4.0,-10.0,7.0,4.0,7.0,8.0,-3.0,4.0,6.0,-6.0,2.0,1.0,9.0,-8.0,1.0,6.0
1986-01,-2.0,,4.0,12.0,-0.0,-5.0,-12.0,5.0,0.0,5.0,6.0,-4.0,1.0,2.0,-8.0,-2.0,-0.0,8.0,-9.0,-1.0,3.0
1986-02,-6.0,,1.0,12.0,-4.0,-10.0,-13.0,1.0,-6.0,2.0,5.0,-11.0,-5.0,-4.0,-7.0,-9.0,-4.0,8.0,-9.0,-5.0,-1.0
1986-03,2.0,,6.0,14.0,2.0,-0.0,-2.0,7.0,3.0,6.0,10.0,0.0,3.0,4.0,1.0,2.0,3.0,11.0,-1.0,2.0,5.0
1986-04,8.0,,12.0,19.0,4.0,4.0,0.0,8.0,6.0,6.0,13.0,5.0,6.0,6.0,1.0,8.0,12.0,10.0,1.0,4.0,5.0
1986-05,15.0,,18.0,19.0,11.0,11.0,9.0,15.0,14.0,10.0,20.0,12.0,14.0,13.0,8.0,14.0,16.0,17.0,10.0,12.0,10.0
1986-06,15.0,,19.0,25.0,15.0,16.0,16.0,18.0,16.0,14.0,21.0,16.0,17.0,16.0,13.0,16.0,18.0,20.0,15.0,14.0,14.0
1986-07,17.0,,21.0,26.0,16.0,17.0,16.0,20.0,17.0,15.0,24.0,17.0,17.0,17.0,13.0,17.0,19.0,23.0,15.0,16.0,15.0
1986-08,17.0,,22.0,27.0,15.0,15.0,12.0,19.0,16.0,12.0,25.0,15.0,16.0,16.0,11.0,17.0,21.0,22.0,12.0,16.0,13.0
1986-09,13.0,,17.0,26.0,11.0,9.0,6.0,16.0,11.0,12.0,21.0,9.0,11.0,12.0,7.0,11.0,16.0,21.0,7.0,13.0,11.0
1986-10,9.0,,13.0,20.0,10.0,7.0,4.0,14.0,10.0,11.0,17.0,7.0,10.0,12.0,6.0,8.0,9.0,17.0,6.0,10.0,10.0
1986-11,4.0,,9.0,13.0,7.0,4.0,2.0,9.0,6.0,8.0,11.0,4.0,6.0,8.0,3.0,5.0,3.0,12.0,3.0,4.0,7.0
1986-12,-2.0,,4.0,11.0,3.0,-5.0,-11.0,6.0,2.0,6.0,7.0,-4.0,3.0,5.0,-4.0,-1.0,-3.0,9.0,-5.0,0.0,5.0
1987-01,-6.0,,1.0,12.0,-4.0,-14.0,-19.0,0.0,-6.0,4.0,5.0,-15.0,-5.0,-3.0,-9.0,-11.0,-6.0,7.0,-13.0,-4.0,1.0
1987-02,-1.0,,5.0,13.0,-0.0,-5.0,-10.0,5.0,-0.0,5.0,7.0,-4.0,0.0,2.0,-5.0,-2.0,-1.0,9.0,-6.0,0.0,3.0
1987-03,-2.0,,3.0,11.0,-1.0,-6.0,-8.0,6.0,-0.0,6.0,7.0,-6.0,1.0,2.0,-4.0,-3.0,-2.0,12.0,-6.0,0.0,4.0
1987-04,8.0,,11.0,15.0,6.0,2.0,0.0,12.0,9.0,10.0,14.0,3.0,10.0,10.0,3.0,7.0,8.0,14.0,3.0,7.0,9.0
1987-05,10.0,,14.0,20.0,9.0,9.0,7.0,12.0,10.0,10.0,16.0,10.0,10.0,10.0,7.0,11.0,13.0,16.0,7.0,8.0,10.0
1987-06,15.0,,19.0,24.0,12.0,13.0,12.0,16.0,14.0,12.0,21.0,13.0,14.0,14.0,10.0,15.0,19.0,20.0,11.0,12.0,12.0
1987-07,18.0,,23.0,27.0,15.0,15.0,14.0,20.0,17.0,15.0,26.0,15.0,17.0,17.0,13.0,18.0,22.0,23.0,14.0,16.0,15.0
1987-08,16.0,,21.0,27.0,15.0,13.0,11.0,20.0,16.0,15.0,25.0,14.0,16.0,16.0,11.0,15.0,18.0,24.0,12.0,16.0,15.0
1987-09,16.0,,21.0,25.0,13.0,10.0,8.0,19.0,15.0,13.0,24.0,10.0,15.0,15.0,8.0,13.0,17.0,23.0,9.0,15.0,13.0
1987-10,10.0,,14.0,19.0,10.0,7.0,6.0,14.0,9.0,9.0,17.0,6.0,10.0,11.0,7.0,8.0,9.0,16.0,7.0,9.0,9.0
1987-11,3.0,,9.0,15.0,6.0,1.0,-3.0,8.0,5.0,7.0,11.0,1.0,4.0,7.0,0.0,4.0,5.0,12.0,0.0,4.0,6.0
1987-12,1.0,,5.0,11.0,4.0,-2.0,-8.0,7.0,2.0,7.0,8.0,-2.0,2.0,4.0,-2.0,0.0,-0.0,10.0,-3.0,2.0,5.0
1988-01,1.0,,7.0,11.0,4.0,-3.0,-6.0,8.0,4.0,5.0,8.0,-3.0,4.0,6.0,-1.0,1.0,1.0,10.0,-2.0,2.0,5.0
1988-02,0.0,,6.0,11.0,3.0,-3.0,-7.0,6.0,2.0,5.0,8.0,-3.0,2.0,5.0,-2.0,1.0,0.0,9.0,-3.0,0.0,5.0
1988-03,2.0,,7.0,13.0,2.0,-2.0,-4.0,8.0,3.0,7.0,11.0,-1.0,4.0,5.0,-3.0,1.0,4.0,11.0,-3.0,2.0,6.0
1988-04,8.0,,11.0,17.0,6.0,2.0,-0.0,11.0,8.0,9.0,14.0,4.0,9.0,8.0,1.0,7.0,8.0,13.0,2.0,7.0,8.0
1988-05,13.0,,16.0,21.0,12.0,12.0,9.0,15.0,14.0,11.0,18.0,13.0,14.0,14.0,9.0,14.0,15.0,16.0,10.0,12.0,11.0
1988-06,15.0,,19.0,25.0,16.0,17.0,15.0,17.0,15.0,14.0,21.0,17.0,15.0,15.0,13.0,16.0,18.0,19.0,15.0,14.0,14.0
1988-07,18.0,,24.0,29.0,17.0,19.0,19.0,19.0,17.0,14.0,26.0,19.0,16.0,16.0,14.0,18.0,22.0,22.0,16.0,16.0,14.0
1988-08,17.0,,22.0,28.0,16.0,15.0,13.0,20.0,17.0,14.0,26.0,15.0,17.0,17.0,13.0,17.0,21.0,23.0,14.0,17.0,15.0
1988-09,13.0,,17.0,26.0,14.0,12.0,10.0,17.0,13.0,13.0,21.0,13.0,13.0,14.0,10.0,13.0,15.0,21.0,11.0,13.0,13.0
1988-10,10.0,,13.0,19.0,9.0,6.0,4.0,14.0,10.0,10.0,18.0,6.0,10.0,11.0,4.0,8.0,8.0,17.0,4.0,10.0,10.0
1988-11,0.0,,5.0,13.0,4.0,-2.0,-5.0,8.0,3.0,7.0,9.0,-2.0,3.0,6.0,-1.0,-0.0,-1.0,12.0,-2.0,2.0,6.0
1988-12,0.0,,5.0,11.0,4.0,-4.0,-9.0,7.0,3.0,8.0,7.0,-4.0,5.0,7.0,-2.0,0.0,-0.0,8.0,-4.0,1.0,7.0
1989-01,-0.0,,4.0,9.0,5.0,1.0,-3.0,6.0,2.0,7.0,5.0,2.0,2.0,5.0,2.0,1.0,-1.0,8.0,1.0,0.0,6.0
1989-02,3.0,,7.0,11.0,5.0,1.0,-2.0,7.0,3.0,6.0,9.0,2.0,3.0,5.0,1.0,3.0,2.0,10.0,0.0,2.0,6.0
1989-03,7.0,,10.0,14.0,6.0,2.0,0.0,10.0,7.0,7.0,13.0,3.0,8.0,8.0,2.0,5.0,7.0,12.0,1.0,6.0,7.0
1989-04,8.0,,12.0,20.0,7.0,6.0,4.0,9.0,7.0,7.0,14.0,7.0,7.0,7.0,4.0,9.0,12.0,12.0,4.0,5.0,6.0
1989-05,12.0,,15.0,22.0,12.0,11.0,9.0,16.0,14.0,12.0,18.0,12.0,15.0,14.0,8.0,13.0,14.0,17.0,10.0,12.0,12.0
1989-06,14.0,,18.0,24.0,15.0,16.0,15.0,18.0,15.0,14.0,21.0,16.0,16.0,15.0,12.0,15.0,17.0,21.0,14.0,14.0,14.0
1989-07,17.0,,22.0,27.0,18.0,17.0,16.0,21.0,18.0,17.0,25.0,17.0,18.0,18.0,13.0,18.0,20.0,24.0,16.0,17.0,17.0
1989-08,17.0,,21.0,27.0,16.0,15.0,14.0,20.0,17.0,16.0,25.0,16.0,17.0,17.0,12.0,17.0,20.0,24.0,14.0,16.0,16.0
1989-09,13.0,,17.0,25.0,15.0,12.0,10.0,17.0,14.0,13.0,21.0,12.0,14.0,15.0,10.0,14.0,15.0,20.0,11.0,13.0,14.0
1989-10,9.0,,12.0,19.0,11.0,7.0,3.0,14.0,10.0,12.0,15.0,7.0,10.0,12.0,5.0,10.0,10.0,17.0,6.0,9.0,11.0
1989-11,2.0,,7.0,16.0,6.0,2.0,-1.0,9.0,3.0,8.0,11.0,1.0,3.0,6.0,2.0,2.0,3.0,13.0,1.0,2.0,6.0
1989-12,-0.0,,6.0,12.0,3.0,-3.0,-7.0,7.0,2.0,5.0,8.0,-2.0,3.0,5.0,-3.0,1.0,0.0,12.0,-4.0,2.0,4.0
1990-01,-1.0,,4.0,10.0,4.0,-1.0,-8.0,6.0,2.0,7.0,6.0,-0.0,3.0,6.0,-1.0,1.0,-2.0,8.0,-3.0,-0.0,6.0
1990-02,4.0,,8.0,11.0,6.0,2.0,-0.0,10.0,6.0,7.0,10.0,3.0,6.0,7.0,2.0,4.0,3.0,12.0,2.0,4.0,7.0
1990-03,7.0,,10.0,13.0,7.0,3.0,-1.0,10.0,7.0,9.0,12.0,4.0,7.0,8.0,2.0,6.0,8.0,12.0,2.0,5.0,8.0
1990-04,7.0,,11.0,17.0,8.0,7.0,4.0,10.0,7.0,8.0,13.0,8.0,8.0,8.0,4.0,8.0,10.0,12.0,5.0,5.0,8.0
1990-05,13.0,,16.0,21.0,13.0,10.0,8.0,16.0,14.0,12.0,19.0,11.0,15.0,14.0,8.0,13.0,15.0,17.0,10.0,13.0,12.0
1990-06,15.0,,19.0,25.0,15.0,14.0,13.0,17.0,15.0,13.0,22.0,15.0,15.0,15.0,12.0,16.0,18.0,21.0,14.0,14.0,13.0
1990-07,17.0,,22.0,27.0,17.0,16.0,15.0,20.0,17.0,16.0,25.0,15.0,18.0,16.0,14.0,16.0,20.0,24.0,15.0,17.0,16.0
1990-08,18.0,,22.0,27.0,18.0,16.0,15.0,21.0,18.0,16.0,25.0,16.0,19.0,18.0,14.0,17.0,20.0,24.0,15.0,17.0,17.0
1990-09,12.0,,17.0,25.0,13.0,9.0,8.0,17.0,12.0,13.0,22.0,10.0,12.0,13.0,9.0,11.0,14.0,22.0,9.0,12.0,12.0
1990-10,10.0,,14.0,21.0,11.0,7.0,4.0,15.0,10.0,11.0,18.0,7.0,11.0,12.0,6.0,9.0,10.0,16.0,6.0,10.0,11.0
1990-11,3.0,,9.0,17.0,5.0,2.0,-4.0,8.0,5.0,7.0,11.0,3.0,5.0,6.0,0.0,4.0,6.0,11.0,-1.0,3.0,6.0
1990-12,-3.0,,4.0,13.0,3.0,-1.0,-2.0,4.0,1.0,5.0,5.0,-1.0,2.0,4.0,0.0,-1.0,0.0,7.0,-1.0,-1.0,4.0
1991-01,-2.0,,4.0,11.0,3.0,-1.0,-6.0,5.0,2.0,4.0,6.0,-1.0,1.0,3.0,-2.0,-0.0,-1.0,8.0,-3.0,0.0,3.0
1991-02,-4.0,,2.0,11.0,-0.0,-4.0,-10.0,3.0,-2.0,4.0,5.0,-4.0,-2.0,-1.0,-4.0,-5.0,-3.0,8.0,-6.0,-2.0,2.0
1991-03,6.0,,10.0,15.0,4.0,0.0,-4.0,10.0,7.0,8.0,12.0,1.0,8.0,8.0,1.0,4.0,4.0,12.0,0.0,6.0,7.0
1991-04,6.0,,10.0,18.0,7.0,5.0,2.0,10.0,7.0,8.0,12.0,6.0,8.0,8.0,4.0,7.0,9.0,12.0,4.0,5.0,8.0
1991-05,9.0,,12.0,20.0,9.0,8.0,6.0,12.0,10.0,12.0,15.0,9.0,11.0,10.0,7.0,9.0,12.0,15.0,7.0,8.0,11.0
1991-06,15.0,,19.0,25.0,12.0,13.0,12.0,16.0,14.0,12.0,22.0,14.0,13.0,13.0,10.0,15.0,18.0,20.0,11.0,13.0,12.0
1991-07,19.0,,22.0,26.0,18.0,17.0,16.0,21.0,19.0,16.0,26.0,17.0,20.0,19.0,15.0,18.0,21.0,23.0,17.0,18.0,16.0
1991-08,18.0,,22.0,27.0,18.0,17.0,15.0,21.0,18.0,16.0,26.0,17.0,19.0,18.0,14.0,17.0,19.0,25.0,15.0,18.0,16.0
1991-09,15.0,,19.0,25.0,14.0,11.0,8.0,19.0,15.0,14.0,23.0,12.0,15.0,15.0,9.0,14.0,15.0,22.0,10.0,15.0,14.0
1991-10,8.0,,12.0,21.0,10.0,7.0,5.0,12.0,8.0,10.0,15.0,7.0,8.0,10.0,5.0,7.0,10.0,14.0,5.0,7.0,10.0
1991-11,2.0,,9.0,15.0,6.0,4.0,1.0,8.0,4.0,7.0,10.0,3.0,4.0,6.0,1.0,4.0,5.0,11.0,1.0,3.0,6.0
1991-12,-3.0,,3.0,9.0,4.0,0.0,-3.0,5.0,1.0,7.0,5.0,-0.0,1.0,4.0,0.0,-2.0,-3.0,9.0,-1.0,-1.0,5.0
1992-01,-1.0,,4.0,9.0,3.0,0.0,-4.0,4.0,1.0,6.0,5.0,-0.0,1.0,3.0,0.0,-1.0,-2.0,6.0,-1.0,-1.0,4.0
1992-02,1.0,,5.0,8.0,4.0,-1.0,-4.0,6.0,3.0,7.0,7.0,-1.0,3.0,5.0,-0.0,1.0,-1.0,9.0,-1.0,1.0,5.0
1992-03,4.0,,8.0,11.0,5.0,2.0,-1.0,9.0,5.0,8.0,11.0,2.0,5.0,7.0,1.0,3.0,4.0,11.0,1.0,4.0,7.0
1992-04,8.0,,12.0,16.0,6.0,3.0,-1.0,11.0,8.0,8.0,14.0,4.0,8.0,9.0,2.0,7.0,10.0,14.0,2.0,7.0,8.0
1992-05,13.0,,17.0,20.0,13.0,11.0,9.0,16.0,15.0,12.0,19.0,12.0,14.0,15.0,9.0,13.0,14.0,18.0,11.0,13.0,13.0
1992-06,16.0,,19.0,24.0,18.0,16.0,15.0,17.0,17.0,15.0,21.0,16.0,16.0,17.0,14.0,17.0,18.0,17.0,16.0,14.0,15.0
1992-07,19.0,,22.0,26.0,18.0,17.0,14.0,20.0,19.0,15.0,25.0,18.0,18.0,18.0,13.0,19.0,20.0,23.0,15.0,17.0,15.0
1992-08,21.0,,25.0,27.0,17.0,16.0,13.0,21.0,19.0,14.0,27.0,17.0,18.0,18.0,12.0,20.0,23.0,24.0,14.0,19.0,15.0
1992-09,14.0,,18.0,24.0,14.0,13.0,11.0,17.0,13.0,12.0,22.0,13.0,13.0,15.0,10.0,12.0,15.0,20.0,10.0,13.0,13.0
1992-10,7.0,,14.0,21.0,7.0,3.0,-2.0,11.0,7.0,8.0,16.0,3.0,6.0,8.0,1.0,6.0,10.0,14.0,1.0,6.0,7.0
1992-11,4.0,,10.0,15.0,6.0,-0.0,-4.0,10.0,6.0,8.0,12.0,0.0,6.0,8.0,-0.0,3.0,5.0,13.0,-1.0,5.0,7.0
1992-12,-1.0,,4.0,9.0,4.0,1.0,-1.0,6.0,1.0,5.0,7.0,-0.0,2.0,4.0,-0.0,-1.0,-2.0,9.0,-1.0,0.0,4.0
1993-01,0.0,,4.0,10.0,2.0,-1.0,-4.0,7.0,3.0,7.0,6.0,-1.0,3.0,5.0,-1.0,-0.0,-2.0,8.0,-2.0,2.0,5.0
1993-02,-2.0,,3.0,9.0,2.0,-1.0,-5.0,5.0,-1.0,7.0,7.0,-1.0,-1.0,2.0,-1.0,-2.0,-3.0,8.0,-2.0,-1.0,5.0
1993-03,2.0,,6.0,12.0,3.0,-0.0,-2.0,8.0,4.0,7.0,10.0,-1.0,4.0,6.0,-0.0,1.0,2.0,11.0,-0.0,3.0,6.0
1993-04,9.0,,12.0,16.0,7.0,5.0,1.0,11.0,10.0,9.0,14.0,6.0,10.0,11.0,4.0,8.0,8.0,13.0,4.0,8.0,9.0
1993-05,15.0,,18.0,19.0,13.0,14.0,10.0,15.0,15.0,11.0,20.0,14.0,14.0,14.0,9.0,15.0,16.0,16.0,11.0,12.0,11.0
1993-06,16.0,,20.0,25.0,14.0,12.0,10.0,18.0,16.0,14.0,23.0,13.0,17.0,16.0,10.0,15.0,19.0,20.0,11.0,15.0,14.0
1993-07,16.0,,21.0,27.0,15.0,16.0,15.0,19.0,16.0,14.0,24.0,16.0,16.0,16.0,13.0,16.0,19.0,22.0,14.0,16.0,14.0
1993-08,17.0,,23.0,28.0,15.0,14.0,13.0,20.0,16.0,14.0,26.0,14.0,16.0,15.0,12.0,16.0,20.0,23.0,12.0,17.0,14.0
1993-09,13.0,,17.0,25.0,12.0,7.0,5.0,16.0,12.0,12.0,21.0,8.0,12.0,13.0,8.0,12.0,15.0,18.0,8.0,12.0,12.0
1993-10,9.0,,14.0,22.0,8.0,5.0,2.0,12.0,8.0,8.0,16.0,5.0,8.0,9.0,3.0,8.0,12.0,14.0,3.0,7.0,8.0
1993-11,0.0,,6.0,15.0,3.0,-5.0,-4.0,6.0,1.0,7.0,10.0,-5.0,1.0,2.0,-0.0,-2.0,-0.0,11.0,-1.0,1.0,5.0
1993-12,0.0,,6.0,13.0,3.0,-2.0,-5.0,7.0,3.0,6.0,8.0,-1.0,4.0,5.0,-4.0,2.0,1.0,9.0,-4.0,2.0,5.0
1994-01,1.0,,6.0,13.0,3.0,-3.0,-8.0,6.0,3.0,6.0,8.0,-1.0,3.0,5.0,-5.0,2.0,1.0,8.0,-6.0,1.0,5.0
1994-02,-0.0,,5.0,12.0,-1.0,-11.0,-14.0,6.0,0.0,5.0,7.0,-10.0,1.0,1.0,-7.0,-3.0,0.0,9.0,-10.0,1.0,3.0
1994-03,7.0,,11.0,13.0,3.0,-2.0,-4.0,11.0,7.0,8.0,13.0,-1.0,6.0,7.0,-1.0,4.0,6.0,13.0,-2.0,7.0,7.0
1994-04,7.0,,11.0,18.0,8.0,6.0,3.0,10.0,8.0,8.0,13.0,7.0,7.0,8.0,4.0,8.0,11.0,12.0,4.0,5.0,7.0
1994-05,13.0,,17.0,22.0,11.0,9.0,6.0,15.0,13.0,10.0,19.0,9.0,12.0,12.0,7.0,12.0,15.0,17.0,8.0,11.0,10.0
1994-06,16.0,,20.0,25.0,14.0,13.0,12.0,18.0,16.0,13.0,22.0,13.0,16.0,15.0,10.0,15.0,18.0,21.0,12.0,15.0,13.0
1994-07,20.0,,24.0,27.0,20.0,19.0,17.0,22.0,21.0,15.0,27.0,19.0,22.0,21.0,16.0,20.0,21.0,25.0,18.0,20.0,17.0
1994-08,19.0,,24.0,28.0,18.0,16.0,15.0,21.0,18.0,14.0,27.0,17.0,17.0,18.0,13.0,18.0,21.0,24.0,15.0,18.0,15.0
1994-09,15.0,,20.0,27.0,14.0,12.0,9.0,16.0,13.0,12.0,22.0,13.0,12.0,14.0,9.0,14.0,19.0,19.0,10.0,12.0,12.0
1994-10,7.0,,13.0,22.0,9.0,5.0,3.0,13.0,8.0,11.0,16.0,5.0,8.0,10.0,4.0,6.0,10.0,16.0,4.0,8.0,10.0
1994-11,6.0,,10.0,14.0,7.0,1.0,-2.0,12.0,7.0,10.0,13.0,1.0,8.0,10.0,1.0,4.0,4.0,13.0,0.0,6.0,10.0
1994-12,1.0,,5.0,10.0,5.0,-1.0,-2.0,8.0,4.0,7.0,8.0,-1.0,4.0,6.0,0.0,1.0,-0.0,10.0,-0.0,2.0,6.0
1995-01,-3.0,,3.0,12.0,1.0,-3.0,-5.0,6.0,0.0,5.0,6.0,-4.0,1.0,4.0,-2.0,-2.0,-3.0,9.0,-4.0,-1.0,4.0
1995-02,3.0,,8.0,12.0,4.0,0.0,-3.0,9.0,5.0,7.0,9.0,1.0,4.0,6.0,-1.0,3.0,3.0,11.0,-1.0,3.0,6.0
1995-03,2.0,,6.0,14.0,3.0,1.0,-1.0,8.0,3.0,6.0,10.0,1.0,3.0,5.0,-0.0,2.0,4.0,12.0,-0.0,2.0,5.0
1995-04,8.0,,11.0,16.0,6.0,4.0,1.0,11.0,9.0,9.0,13.0,6.0,8.0,9.0,2.0,7.0,9.0,14.0,2.0,7.0,8.0
1995-05,12.0,,15.0,21.0,10.0,10.0,7.0,14.0,12.0,11.0,18.0,11.0,13.0,12.0,7.0,12.0,14.0,18.0,7.0,11.0,11.0
