geo\TIME_PERIOD,indic,Date,Value
ME,IS-IDMS-T,2009-08,
MK,IS-IDMS-T,2009-08,
MT,IS-IDMS-T,2009-08,
NL,IS-IDMS-T,2009-08,
NO,IS-IDMS-T,2009-08,
PL,IS-IDMS-T,2009-08,
PT,IS-IDMS-T,2009-08,
RO,IS-IDMS-T,2009-08,
RS,IS-IDMS-T,2009-08,
SE,IS-IDMS-T,2009-08,
SI,IS-IDMS-T,2009-08,
SK,IS-IDMS-T,2009-08,
TR,IS-IDMS-T,2009-08,
UK,IS-IDMS-T,2009-08,
AL,IS-IDMS-T,2009-09,
AT,IS-IDMS-T,2009-09,
BE,IS-IDMS-T,2009-09,
BG,IS-IDMS-T,2009-09,
CY,IS-IDMS-T,2009-09,
CZ,IS-IDMS-T,2009-09,
DE,IS-IDMS-T,2009-09,
DK,IS-IDMS-T,2009-09,
EE,IS-IDMS-T,2009-09,
EL,IS-IDMS-T,2009-09,
ES,IS-IDMS-T,2009-09,
EU27_2020,IS-IDMS-T,2009-09,
FI,IS-IDMS-T,2009-09,
FR,IS-IDMS-T,2009-09,
HR,IS-IDMS-T,2009-09,
HU,IS-IDMS-T,2009-09,
IE,IS-IDMS-T,2009-09,
IT,IS-IDMS-T,2009-09,
LT,IS-IDMS-T,2009-09,
LU,IS-IDMS-T,2009-09,
LV,IS-IDMS-T,2009-09,
ME,IS-IDMS-T,2009-09,
MK,IS-IDMS-T,2009-09,
MT,IS-IDMS-T,2009-09,
NL,IS-IDMS-T,2009-09,
