geo\TIME_PERIOD,indic,Date,Value
ME,IS-IEL-GWH,2009-03,
MK,IS-IEL-GWH,2009-03,
MT,IS-IEL-GWH,2009-03,0.0
NL,IS-IEL-GWH,2009-03,1290.0
NO,IS-IEL-GWH,2009-03,603.0
PL,IS-IEL-GWH,2009-03,459.0
PT,IS-IEL-GWH,2009-03,557.0
RO,IS-IEL-GWH,2009-03,88.0
RS,IS-IEL-GWH,2009-03,
SE,IS-IEL-GWH,2009-03,939.0
SI,IS-IEL-GWH,2009-03,550.0
SK,IS-IEL-GWH,2009-03,773.0
TR,IS-IEL-GWH,2009-03,
UK,IS-IEL-GWH,2009-03,522.0
XK,IS-IEL-GWH,2009-03,
AL,IS-IEL-GWH,2009-04,
AT,IS-IEL-GWH,2009-04,1115.0
BA,IS-IEL-GWH,2009-04,
BE,IS-IEL-GWH,2009-04,713.0
BG,IS-IEL-GWH,2009-04,218.0
CY,IS-IEL-GWH,2009-04,0.0
CZ,IS-IEL-GWH,2009-04,424.0
DE,IS-IEL-GWH,2009-04,3595.0
DK,IS-IEL-GWH,2009-04,1049.0
EE,IS-IEL-GWH,2009-04,261.0
EL,IS-IEL-GWH,2009-04,550.0
ES,IS-IEL-GWH,2009-04,653.0
EU27_2020,IS-IEL-GWH,2009-04,
FI,IS-IEL-GWH,2009-04,1296.0
FR,IS-IEL-GWH,2009-04,1033.0
HR,IS-IEL-GWH,2009-04,
HU,IS-IEL-GWH,2009-04,711.0
IE,IS-IEL-GWH,2009-04,87.0
IS,IS-IEL-GWH,2009-04,
IT,IS-IEL-GWH,2009-04,4087.0
LT,IS-IEL-GWH,2009-04,494.0
LU,IS-IEL-GWH,2009-04,465.0
LV,IS-IEL-GWH,2009-04,251.0
ME,IS-IEL-GWH,2009-04,
MK,IS-IEL-GWH,2009-04,
MT,IS-IEL-GWH,2009-04,0.0
NL,IS-IEL-GWH,2009-04,1460.0
NO,IS-IEL-GWH,2009-04,666.0
PL,IS-IEL-GWH,2009-04,241.0
PT,IS-IEL-GWH,2009-04,743.0
RO,IS-IEL-GWH,2009-04,27.0
RS,IS-IEL-GWH,2009-04,
SE,IS-IEL-GWH,2009-04,968.0
SI,IS-IEL-GWH,2009-04,514.0
SK,IS-IEL-GWH,2009-04,277.0
TR,IS-IEL-GWH,2009-04,
UK,IS-IEL-GWH,2009-04,937.0
XK,IS-IEL-GWH,2009-04,
AL,IS-IEL-GWH,2009-05,
AT,IS-IEL-GWH,2009-05,666.0
BA,IS-IEL-GWH,2009-05,
BE,IS-IEL-GWH,2009-05,654.0
BG,IS-IEL-GWH,2009-05,194.0
CY,IS-IEL-GWH,2009-05,0.0
CZ,IS-IEL-GWH,2009-05,492.0
DE,IS-IEL-GWH,2009-05,4261.0
