index,Date,Country,Temperature
53208,2006-09,ROU,16.0
53209,2006-10,ROU,11.0
53210,2006-11,ROU,5.0
53211,2006-12,ROU,1.0
53212,2007-01,ROU,3.0
53213,2007-02,ROU,2.0
53214,2007-03,ROU,6.0
53215,2007-04,ROU,10.0
53216,2007-05,ROU,17.0
53217,2007-06,ROU,21.0
53218,2007-07,ROU,23.0
53219,2007-08,ROU,21.0
53220,2007-09,ROU,14.0
53221,2007-10,ROU,10.0
53222,2007-11,ROU,3.0
53223,2007-12,ROU,-1.0
53224,2008-01,ROU,-2.0
53225,2008-02,ROU,1.0
53226,2008-03,ROU,6.0
53227,2008-04,ROU,10.0
53228,2008-05,ROU,15.0
53229,2008-06,ROU,19.0
53230,2008-07,ROU,20.0
53231,2008-08,ROU,22.0
53232,2008-09,ROU,14.0
53233,2008-10,ROU,11.0
53234,2008-11,ROU,5.0
53235,2008-12,ROU,2.0
53236,2009-01,ROU,-1.0
53237,2009-02,ROU,0.0
53238,2009-03,ROU,4.0
53239,2009-04,ROU,11.0
53240,2009-05,ROU,16.0
53241,2009-06,ROU,19.0
53242,2009-07,ROU,22.0
53243,2009-08,ROU,21.0
53244,2009-09,ROU,17.0
53245,2009-10,ROU,11.0
53246,2009-11,ROU,6.0
53247,2009-12,ROU,0.0
53248,2010-01,ROU,-4.0
53249,2010-02,ROU,0.0
53250,2010-03,ROU,4.0
53251,2010-04,ROU,10.0
53252,2010-05,ROU,15.0
53253,2010-06,ROU,19.0
53254,2010-07,ROU,21.0
53255,2010-08,ROU,22.0
53256,2010-09,ROU,15.0
53257,2010-10,ROU,7.0
53258,2010-11,ROU,9.0
53259,2010-12,ROU,-1.0
53260,2011-01,ROU,-2.0
53261,2011-02,ROU,-2.0
53262,2011-03,ROU,3.0
53263,2011-04,ROU,9.0
53264,2011-05,ROU,15.0
53265,2011-06,ROU,19.0
53266,2011-07,ROU,21.0
53267,2011-08,ROU,21.0
53268,2011-09,ROU,18.0
53269,2011-10,ROU,9.0
53270,2011-11,ROU,2.0
53271,2011-12,ROU,2.0
53272,2012-01,ROU,-2.0
53273,2012-02,ROU,-7.0
53274,2012-03,ROU,4.0
53275,2012-04,ROU,11.0
53276,2012-05,ROU,16.0
53277,2012-06,ROU,21.0
53278,2012-07,ROU,24.0
53279,2012-08,ROU,22.0
53280,2012-09,ROU,18.0
53281,2012-10,ROU,12.0
53282,2012-11,ROU,6.0
53283,2012-12,ROU,-2.0
53284,2013-01,ROU,-2.0
53285,2013-02,ROU,2.0
53286,2013-03,ROU,3.0
53287,2013-04,ROU,11.0
53288,2013-05,ROU,17.0
53289,2013-06,ROU,19.0
53290,2013-07,ROU,21.0
53291,2013-08,ROU,22.0
53292,2013-09,ROU,14.0
53293,2013-10,ROU,10.0
53294,2013-11,ROU,7.0
53295,2013-12,ROU,-1.0
53296,2014-01,ROU,0.0
53297,2014-02,ROU,1.0
53298,2014-03,ROU,7.0
53299,2014-04,ROU,10.0
53300,2014-05,ROU,15.0
53301,2014-06,ROU,18.0
53302,2014-07,ROU,21.0
53303,2014-08,ROU,21.0
53304,2014-09,ROU,16.0
53305,2014-10,ROU,10.0
53306,2014-11,ROU,5.0
53307,2014-12,ROU,1.0
53308,2015-01,ROU,-1.0
53309,2015-02,ROU,0.0
53310,2015-03,ROU,5.0
53311,2015-04,ROU,9.0
53312,2015-05,ROU,16.0
53313,2015-06,ROU,19.0
53314,2015-07,ROU,23.0
53315,2015-08,ROU,22.0
53316,2015-09,ROU,18.0
53317,2015-10,ROU,9.0
53318,2015-11,ROU,7.0
53319,2015-12,ROU,2.0
53320,2016-01,ROU,-3.0
53321,2016-02,ROU,5.0
53322,2016-03,ROU,6.0
53323,2016-04,ROU,12.0
53324,2016-05,ROU,14.0
53325,2016-06,ROU,20.0
53326,2016-07,ROU,22.0
53327,2016-08,ROU,21.0
53328,2016-09,ROU,17.0
53329,2016-10,ROU,8.0
53330,2016-11,ROU,4.0
53331,2016-12,ROU,-2.0
53332,2017-01,ROU,-6.0
53333,2017-02,ROU,0.0
53334,2017-03,ROU,7.0
53335,2017-04,ROU,9.0
53336,2017-05,ROU,15.0
53337,2017-06,ROU,20.0
53338,2017-07,ROU,21.0
53339,2017-08,ROU,22.0
53340,2017-09,ROU,17.0
53341,2017-10,ROU,10.0
53342,2017-11,ROU,5.0
53343,2017-12,ROU,2.0
53344,2018-01,ROU,0.0
53345,2018-02,ROU,0.0
53346,2018-03,ROU,2.0
53347,2018-04,ROU,14.0
53348,2018-05,ROU,17.0
53349,2018-06,ROU,20.0
53350,2018-07,ROU,21.0
53351,2018-08,ROU,22.0
53352,2018-09,ROU,16.0
53353,2018-10,ROU,12.0
53354,2018-11,ROU,5.0
53355,2018-12,ROU,-1.0
53356,2019-01,ROU,-2.0
53357,2019-02,ROU,2.0
53358,2019-03,ROU,7.0
53359,2019-04,ROU,10.0
53360,2019-05,ROU,15.0
53361,2019-06,ROU,21.0
53362,2019-07,ROU,21.0
53363,2019-08,ROU,22.0
53364,2019-09,ROU,17.0
53365,2019-10,ROU,12.0
53366,2019-11,ROU,9.0
53367,2019-12,ROU,3.0
53368,2020-01,ROU,0.0
53369,2020-02,ROU,3.0
53370,2020-03,ROU,6.0
53371,2020-04,ROU,10.0
53372,2020-05,ROU,14.0
53373,2020-06,ROU,19.0
53374,2020-07,ROU,21.0
53375,2020-08,ROU,22.0
53376,2020-09,ROU,18.0
53377,2020-10,ROU,13.0
53378,2020-11,ROU,5.0
53379,2020-12,ROU,3.0
53380,2021-01,ROU,1.0
53381,2021-02,ROU,3.0
53382,2021-03,ROU,4.0
53383,2021-04,ROU,8.0
53384,2021-05,ROU,15.0
53385,2021-06,ROU,19.0
53386,2021-07,ROU,23.0
53387,2021-08,ROU,21.0
53388,2021-09,ROU,16.0
53389,2021-10,ROU,9.0
53390,2021-11,ROU,7.0
53391,2021-12,ROU,2.0
53392,2022-01,ROU,0.0
53393,2022-02,ROU,3.0
53394,2022-03,ROU,3.0
53395,2022-04,ROU,10.0
53396,2022-05,ROU,16.0
53397,2022-06,ROU,21.0
53398,2022-07,ROU,22.0
53399,2022-08,ROU,23.0
53400,2022-09,ROU,16.0
53401,2022-10,ROU,12.0
53402,2022-11,ROU,7.0
53403,2022-12,ROU,3.0
53404,2023-01,ROU,4.0
53405,2023-02,ROU,2.0
53406,2023-03,ROU,7.0
53407,2023-04,ROU,9.0
53408,2023-05,ROU,15.0
53409,2023-06,ROU,18.0
53410,2023-07,ROU,23.0
53411,2023-08,ROU,23.0
56340,2000-01,ESP,7.0
56341,2000-02,ESP,11.0
56342,2000-03,ESP,12.0
56343,2000-04,ESP,13.0
56344,2000-05,ESP,18.0
56345,2000-06,ESP,21.0
56346,2000-07,ESP,23.0
56347,2000-08,ESP,23.0
56348,2000-09,ESP,21.0
56349,2000-10,ESP,16.0
56350,2000-11,ESP,11.0
56351,2000-12,ESP,10.0
56352,2001-01,ESP,10.0
56353,2001-02,ESP,10.0
56354,2001-03,ESP,14.0
56355,2001-04,ESP,14.0
56356,2001-05,ESP,17.0
56357,2001-06,ESP,22.0
56358,2001-07,ESP,23.0
56359,2001-08,ESP,24.0
56360,2001-09,ESP,20.0
56361,2001-10,ESP,18.0
56362,2001-11,ESP,10.0
56363,2001-12,ESP,7.0
56364,2002-01,ESP,9.0
56365,2002-02,ESP,11.0
56366,2002-03,ESP,12.0
56367,2002-04,ESP,14.0
56368,2002-05,ESP,16.0
56369,2002-06,ESP,21.0
56370,2002-07,ESP,23.0
56371,2002-08,ESP,22.0
56372,2002-09,ESP,20.0
56373,2002-10,ESP,17.0
56374,2002-11,ESP,13.0
56375,2002-12,ESP,11.0
56376,2003-01,ESP,8.0
56377,2003-02,ESP,8.0
56378,2003-03,ESP,13.0
56379,2003-04,ESP,14.0
56380,2003-05,ESP,18.0
56381,2003-06,ESP,23.0
56382,2003-07,ESP,24.0
56383,2003-08,ESP,26.0
56384,2003-09,ESP,21.0
56385,2003-10,ESP,16.0
56386,2003-11,ESP,13.0
56387,2003-12,ESP,9.0
56388,2004-01,ESP,10.0
56389,2004-02,ESP,9.0
56390,2004-03,ESP,11.0
56391,2004-04,ESP,13.0
56392,2004-05,ESP,16.0
56393,2004-06,ESP,22.0
56394,2004-07,ESP,23.0
56395,2004-08,ESP,24.0
56396,2004-09,ESP,22.0
56397,2004-10,ESP,17.0
56398,2004-11,ESP,11.0
56399,2004-12,ESP,9.0
56400,2005-01,ESP,7.0
56401,2005-02,ESP,7.0
56402,2005-03,ESP,11.0
56403,2005-04,ESP,14.0
56404,2005-05,ESP,18.0
56405,2005-06,ESP,23.0
56406,2005-07,ESP,24.0
56407,2005-08,ESP,24.0
56408,2005-09,ESP,20.0
56409,2005-10,ESP,17.0
56410,2005-11,ESP,11.0
56411,2005-12,ESP,8.0
56412,2006-01,ESP,7.0
56413,2006-02,ESP,8.0
56414,2006-03,ESP,12.0
56415,2006-04,ESP,15.0
56416,2006-05,ESP,18.0
56417,2006-06,ESP,22.0
56418,2006-07,ESP,25.0
56419,2006-08,ESP,23.0
56420,2006-09,ESP,22.0
56421,2006-10,ESP,18.0
56422,2006-11,ESP,14.0
56423,2006-12,ESP,9.0
56424,2007-01,ESP,9.0
56425,2007-02,ESP,11.0
56426,2007-03,ESP,11.0
56427,2007-04,ESP,14.0
56428,2007-05,ESP,17.0
56429,2007-06,ESP,20.0
56430,2007-07,ESP,23.0
56431,2007-08,ESP,23.0
56432,2007-09,ESP,20.0
56433,2007-10,ESP,16.0
56434,2007-11,ESP,11.0
56435,2007-12,ESP,9.0
56436,2008-01,ESP,8.0
56437,2008-02,ESP,9.0
56438,2008-03,ESP,10.0
56439,2008-04,ESP,13.0
56440,2008-05,ESP,15.0
56441,2008-06,ESP,19.0
56442,2008-07,ESP,22.0
56443,2008-08,ESP,23.0
56444,2008-09,ESP,19.0
56445,2008-10,ESP,15.0
56446,2008-11,ESP,9.0
56447,2008-12,ESP,7.0
56448,2009-01,ESP,6.0
56449,2009-02,ESP,8.0
56450,2009-03,ESP,10.0
56451,2009-04,ESP,11.0
56452,2009-05,ESP,17.0
56453,2009-06,ESP,21.0
56454,2009-07,ESP,23.0
56455,2009-08,ESP,24.0
56456,2009-09,ESP,19.0
56457,2009-10,ESP,17.0
56458,2009-11,ESP,12.0
56459,2009-12,ESP,8.0
56460,2010-01,ESP,6.0
56461,2010-02,ESP,7.0
56462,2010-03,ESP,9.0
56463,2010-04,ESP,13.0
56464,2010-05,ESP,15.0
56465,2010-06,ESP,19.0
56466,2010-07,ESP,24.0
56467,2010-08,ESP,23.0
56468,2010-09,ESP,19.0
56469,2010-10,ESP,14.0
56470,2010-11,ESP,9.0
56471,2010-12,ESP,7.0
56472,2011-01,ESP,7.0
56473,2011-02,ESP,8.0
56474,2011-03,ESP,10.0
56475,2011-04,ESP,15.0
56476,2011-05,ESP,17.0
56477,2011-06,ESP,20.0
56478,2011-07,ESP,21.0
56479,2011-08,ESP,23.0
56480,2011-09,ESP,21.0
56481,2011-10,ESP,16.0
56482,2011-11,ESP,12.0
56483,2011-12,ESP,8.0
56484,2012-01,ESP,7.0
56485,2012-02,ESP,5.0
56486,2012-03,ESP,11.0
56487,2012-04,ESP,11.0
56488,2012-05,ESP,17.0
56489,2012-06,ESP,21.0
56490,2012-07,ESP,22.0
56491,2012-08,ESP,24.0
56492,2012-09,ESP,19.0
56493,2012-10,ESP,15.0
56494,2012-11,ESP,11.0
56495,2012-12,ESP,8.0
56496,2013-01,ESP,7.0
56497,2013-02,ESP,7.0
56498,2013-03,ESP,10.0
56499,2013-04,ESP,12.0
56500,2013-05,ESP,13.0
56501,2013-06,ESP,18.0
56502,2013-07,ESP,23.0
56503,2013-08,ESP,22.0
56504,2013-09,ESP,20.0
56505,2013-10,ESP,17.0
56506,2013-11,ESP,10.0
56507,2013-12,ESP,7.0
56508,2014-01,ESP,8.0
56509,2014-02,ESP,8.0
56510,2014-03,ESP,10.0
56511,2014-04,ESP,14.0
56512,2014-05,ESP,15.0
56513,2014-06,ESP,20.0
56514,2014-07,ESP,21.0
56515,2014-08,ESP,22.0
56516,2014-09,ESP,20.0
56517,2014-10,ESP,17.0
56518,2014-11,ESP,12.0
56519,2014-12,ESP,7.0
56520,2015-01,ESP,7.0
56521,2015-02,ESP,6.0
56522,2015-03,ESP,11.0
56523,2015-04,ESP,13.0
56524,2015-05,ESP,17.0
56525,2015-06,ESP,21.0
56526,2015-07,ESP,25.0
56527,2015-08,ESP,23.0
56528,2015-09,ESP,18.0
56529,2015-10,ESP,15.0
56530,2015-11,ESP,12.0
56531,2015-12,ESP,10.0
56532,2016-01,ESP,9.0
56533,2016-02,ESP,9.0
56534,2016-03,ESP,9.0
56535,2016-04,ESP,12.0
56536,2016-05,ESP,15.0
56537,2016-06,ESP,20.0
56538,2016-07,ESP,23.0
56539,2016-08,ESP,23.0
56540,2016-09,ESP,20.0
56541,2016-10,ESP,16.0
56542,2016-11,ESP,10.0
56543,2016-12,ESP,8.0
56544,2017-01,ESP,6.0
56545,2017-02,ESP,9.0
56546,2017-03,ESP,11.0
56547,2017-04,ESP,13.0
56548,2017-05,ESP,17.0
56549,2017-06,ESP,22.0
56550,2017-07,ESP,23.0
56551,2017-08,ESP,23.0
56552,2017-09,ESP,19.0
56553,2017-10,ESP,17.0
56554,2017-11,ESP,10.0
56555,2017-12,ESP,7.0
56556,2018-01,ESP,8.0
56557,2018-02,ESP,6.0
56558,2018-03,ESP,9.0
56559,2018-04,ESP,13.0
56560,2018-05,ESP,15.0
56561,2018-06,ESP,20.0
56562,2018-07,ESP,23.0
56563,2018-08,ESP,23.0
56564,2018-09,ESP,21.0
56565,2018-10,ESP,15.0
56566,2018-11,ESP,11.0
56567,2018-12,ESP,9.0
56568,2019-01,ESP,8.0
56569,2019-02,ESP,10.0
56570,2019-03,ESP,12.0
56571,2019-04,ESP,12.0
56572,2019-05,ESP,16.0
56573,2019-06,ESP,19.0
56574,2019-07,ESP,24.0
56575,2019-08,ESP,23.0
56576,2019-09,ESP,20.0
56577,2019-10,ESP,16.0
56578,2019-11,ESP,10.0
56579,2019-12,ESP,9.0
56580,2020-01,ESP,7.0
56581,2020-02,ESP,11.0
56582,2020-03,ESP,11.0
56583,2020-04,ESP,13.0
56584,2020-05,ESP,18.0
56585,2020-06,ESP,19.0
56586,2020-07,ESP,24.0
56587,2020-08,ESP,23.0
56588,2020-09,ESP,20.0
56589,2020-10,ESP,14.0
56590,2020-11,ESP,12.0
56591,2020-12,ESP,8.0
56592,2021-01,ESP,6.0
56593,2021-02,ESP,10.0
56594,2021-03,ESP,10.0
56595,2021-04,ESP,12.0
56596,2021-05,ESP,16.0
56597,2021-06,ESP,20.0
56598,2021-07,ESP,23.0
56599,2021-08,ESP,23.0
56600,2021-09,ESP,20.0
56601,2021-10,ESP,16.0
56602,2021-11,ESP,9.0
56603,2021-12,ESP,9.0
56604,2022-01,ESP,7.0
56605,2022-02,ESP,9.0
56606,2022-03,ESP,10.0
56607,2022-04,ESP,12.0
56608,2022-05,ESP,18.0
56609,2022-06,ESP,22.0
56610,2022-07,ESP,25.0
56611,2022-08,ESP,24.0
56612,2022-09,ESP,20.0
56613,2022-10,ESP,18.0
56614,2022-11,ESP,12.0
56615,2022-12,ESP,10.0
56616,2023-01,ESP,7.0
56617,2023-02,ESP,7.0
56618,2023-03,ESP,12.0
56619,2023-04,ESP,14.0
56620,2023-05,ESP,16.0
56621,2023-06,ESP,21.0
56622,2023-07,ESP,25.0
56623,2023-08,ESP,26.0
59552,2000-01,SWE,-3.0
59553,2000-02,SWE,-2.0
59554,2000-03,SWE,-1.0
59555,2000-04,SWE,4.0
59556,2000-05,SWE,10.0
59557,2000-06,SWE,12.0
59558,2000-07,SWE,15.0
59559,2000-08,SWE,14.0
59560,2000-09,SWE,10.0
59561,2000-10,SWE,8.0
59562,2000-11,SWE,4.0
59563,2000-12,SWE,-1.0
59564,2001-01,SWE,-3.0
59565,2001-02,SWE,-7.0
59566,2001-03,SWE,-4.0
59567,2001-04,SWE,3.0
59568,2001-05,SWE,9.0
59569,2001-06,SWE,13.0
59570,2001-07,SWE,16.0
59571,2001-08,SWE,15.0
59572,2001-09,SWE,10.0
59573,2001-10,SWE,7.0
59574,2001-11,SWE,0.0
59575,2001-12,SWE,-5.0
59576,2002-01,SWE,-4.0
59577,2002-02,SWE,-1.0
59578,2002-03,SWE,0.0
59579,2002-04,SWE,5.0
59580,2002-05,SWE,11.0
59581,2002-06,SWE,15.0
59582,2002-07,SWE,17.0
59583,2002-08,SWE,18.0
59584,2002-09,SWE,11.0
59585,2002-10,SWE,2.0
59586,2002-11,SWE,-3.0
59587,2002-12,SWE,-7.0
59588,2003-01,SWE,-7.0
59589,2003-02,SWE,-5.0
59590,2003-03,SWE,1.0
59591,2003-04,SWE,3.0
59592,2003-05,SWE,9.0
59593,2003-06,SWE,14.0
59594,2003-07,SWE,18.0
59595,2003-08,SWE,15.0
59596,2003-09,SWE,11.0
59597,2003-10,SWE,3.0
59598,2003-11,SWE,1.0
59599,2003-12,SWE,-2.0
59600,2004-01,SWE,-7.0
59601,2004-02,SWE,-4.0
59602,2004-03,SWE,-1.0
59603,2004-04,SWE,5.0
59604,2004-05,SWE,9.0
59605,2004-06,SWE,12.0
59606,2004-07,SWE,15.0
59607,2004-08,SWE,16.0
59608,2004-09,SWE,11.0
59609,2004-10,SWE,5.0
59610,2004-11,SWE,-1.0
59611,2004-12,SWE,-1.0
59612,2005-01,SWE,-2.0
59613,2005-02,SWE,-5.0
59614,2005-03,SWE,-4.0
59615,2005-04,SWE,4.0
59616,2005-05,SWE,8.0
59617,2005-06,SWE,13.0
59618,2005-07,SWE,17.0
59619,2005-08,SWE,14.0
59620,2005-09,SWE,11.0
59621,2005-10,SWE,6.0
59622,2005-11,SWE,2.0
59623,2005-12,SWE,-3.0
59624,2006-01,SWE,-5.0
59625,2006-02,SWE,-5.0
59626,2006-03,SWE,-6.0
59627,2006-04,SWE,3.0
59628,2006-05,SWE,9.0
59629,2006-06,SWE,14.0
59630,2006-07,SWE,18.0
59631,2006-08,SWE,17.0
59632,2006-09,SWE,13.0
59633,2006-10,SWE,6.0
59634,2006-11,SWE,2.0
59635,2006-12,SWE,2.0
59636,2007-01,SWE,-3.0
59637,2007-02,SWE,-6.0
59638,2007-03,SWE,2.0
59639,2007-04,SWE,5.0
59640,2007-05,SWE,9.0
59641,2007-06,SWE,14.0
59642,2007-07,SWE,15.0
59643,2007-08,SWE,15.0
59644,2007-09,SWE,9.0
59645,2007-10,SWE,6.0
59646,2007-11,SWE,0.0
59647,2007-12,SWE,-1.0
59648,2008-01,SWE,-1.0
59649,2008-02,SWE,0.0
59650,2008-03,SWE,-2.0
59651,2008-04,SWE,4.0
59652,2008-05,SWE,9.0
59653,2008-06,SWE,13.0
59654,2008-07,SWE,16.0
59655,2008-08,SWE,14.0
59656,2008-09,SWE,9.0
59657,2008-10,SWE,6.0
59658,2008-11,SWE,0.0
59659,2008-12,SWE,-2.0
59660,2009-01,SWE,-4.0
59661,2009-02,SWE,-7.0
59662,2009-03,SWE,-1.0
59663,2009-04,SWE,5.0
59664,2009-05,SWE,10.0
59665,2009-06,SWE,12.0
59666,2009-07,SWE,16.0
59667,2009-08,SWE,15.0
59668,2009-09,SWE,11.0
59669,2009-10,SWE,3.0
59670,2009-11,SWE,3.0
59671,2009-12,SWE,-5.0
59672,2010-01,SWE,-10.0
59673,2010-02,SWE,-9.0
59674,2010-03,SWE,-3.0
59675,2010-04,SWE,3.0
59676,2010-05,SWE,8.0
59677,2010-06,SWE,12.0
59678,2010-07,SWE,17.0
59679,2010-08,SWE,14.0
59680,2010-09,SWE,10.0
59681,2010-10,SWE,4.0
59682,2010-11,SWE,-4.0
59683,2010-12,SWE,-10.0
59684,2011-01,SWE,-5.0
59685,2011-02,SWE,-8.0
59686,2011-03,SWE,-1.0
59687,2011-04,SWE,6.0
59688,2011-05,SWE,9.0
59689,2011-06,SWE,15.0
59690,2011-07,SWE,17.0
59691,2011-08,SWE,15.0
59692,2011-09,SWE,12.0
59693,2011-10,SWE,6.0
59694,2011-11,SWE,3.0
59695,2011-12,SWE,0.0
59696,2012-01,SWE,-4.0
59697,2012-02,SWE,-6.0
59698,2012-03,SWE,2.0
59699,2012-04,SWE,2.0
59700,2012-05,SWE,9.0
59701,2012-06,SWE,11.0
59702,2012-07,SWE,15.0
59703,2012-08,SWE,14.0
59704,2012-09,SWE,10.0
59705,2012-10,SWE,4.0
59706,2012-11,SWE,2.0
59707,2012-12,SWE,-7.0
59708,2013-01,SWE,-6.0
59709,2013-02,SWE,-4.0
59710,2013-03,SWE,-6.0
59711,2013-04,SWE,2.0
59712,2013-05,SWE,11.0
59713,2013-06,SWE,14.0
59714,2013-07,SWE,16.0
59715,2013-08,SWE,15.0
59716,2013-09,SWE,11.0
59717,2013-10,SWE,6.0
59718,2013-11,SWE,1.0
59719,2013-12,SWE,0.0
59720,2014-01,SWE,-6.0
59721,2014-02,SWE,0.0
59722,2014-03,SWE,2.0
59723,2014-04,SWE,5.0
59724,2014-05,SWE,9.0
59725,2014-06,SWE,13.0
59726,2014-07,SWE,19.0
59727,2014-08,SWE,15.0
59728,2014-09,SWE,11.0
59729,2014-10,SWE,6.0
59730,2014-11,SWE,2.0
59731,2014-12,SWE,-2.0
59732,2015-01,SWE,-3.0
59733,2015-02,SWE,-1.0
59734,2015-03,SWE,1.0
59735,2015-04,SWE,4.0
59736,2015-05,SWE,7.0
59737,2015-06,SWE,12.0
59738,2015-07,SWE,14.0
59739,2015-08,SWE,15.0
59740,2015-09,SWE,11.0
59741,2015-10,SWE,6.0
59742,2015-11,SWE,2.0
59743,2015-12,SWE,0.0
59744,2016-01,SWE,-8.0
59745,2016-02,SWE,-3.0
59746,2016-03,SWE,1.0
59747,2016-04,SWE,4.0
59748,2016-05,SWE,10.0
59749,2016-06,SWE,14.0
59750,2016-07,SWE,16.0
59751,2016-08,SWE,14.0
59752,2016-09,SWE,13.0
59753,2016-10,SWE,5.0
59754,2016-11,SWE,-1.0
59755,2016-12,SWE,-1.0
59756,2017-01,SWE,-3.0
59757,2017-02,SWE,-3.0
59758,2017-03,SWE,0.0
59759,2017-04,SWE,2.0
59760,2017-05,SWE,8.0
59761,2017-06,SWE,13.0
59762,2017-07,SWE,15.0
59763,2017-08,SWE,14.0
59764,2017-09,SWE,11.0
59765,2017-10,SWE,6.0
59766,2017-11,SWE,0.0
59767,2017-12,SWE,-2.0
59768,2018-01,SWE,-4.0
59769,2018-02,SWE,-7.0
59770,2018-03,SWE,-5.0
59771,2018-04,SWE,4.0
59772,2018-05,SWE,13.0
59773,2018-06,SWE,14.0
59774,2018-07,SWE,20.0
59775,2018-08,SWE,16.0
59776,2018-09,SWE,11.0
59777,2018-10,SWE,6.0
59778,2018-11,SWE,2.0
59779,2018-12,SWE,-2.0
59780,2019-01,SWE,-6.0
59781,2019-02,SWE,-2.0
59782,2019-03,SWE,0.0
59783,2019-04,SWE,5.0
59784,2019-05,SWE,8.0
59785,2019-06,SWE,15.0
59786,2019-07,SWE,16.0
59787,2019-08,SWE,15.0
59788,2019-09,SWE,10.0
59789,2019-10,SWE,4.0
59790,2019-11,SWE,0.0
59791,2019-12,SWE,0.0
59792,2020-01,SWE,1.0
59793,2020-02,SWE,-1.0
59794,2020-03,SWE,1.0
59795,2020-04,SWE,4.0
59796,2020-05,SWE,7.0
59797,2020-06,SWE,16.0
59798,2020-07,SWE,14.0
59799,2020-08,SWE,16.0
59800,2020-09,SWE,11.0
59801,2020-10,SWE,7.0
59802,2020-11,SWE,4.0
59803,2020-12,SWE,1.0
59804,2021-01,SWE,-6.0
59805,2021-02,SWE,-5.0
59806,2021-03,SWE,1.0
59807,2021-04,SWE,3.0
59808,2021-05,SWE,8.0
59809,2021-06,SWE,16.0
59810,2021-07,SWE,18.0
59811,2021-08,SWE,14.0
59812,2021-09,SWE,10.0
59813,2021-10,SWE,7.0
59814,2021-11,SWE,1.0
59815,2021-12,SWE,-5.0
59816,2022-01,SWE,-2.0
59817,2022-02,SWE,-3.0
59818,2022-03,SWE,1.0
59819,2022-04,SWE,3.0
59820,2022-05,SWE,9.0
59821,2022-06,SWE,15.0
59822,2022-07,SWE,16.0
59823,2022-08,SWE,16.0
59824,2022-09,SWE,10.0
59825,2022-10,SWE,7.0
59826,2022-11,SWE,2.0
59827,2022-12,SWE,-5.0
59828,2023-01,SWE,-2.0
59829,2023-02,SWE,-2.0
59830,2023-03,SWE,-3.0
59831,2023-04,SWE,3.0
59832,2023-05,SWE,10.0
59833,2023-06,SWE,16.0
59834,2023-07,SWE,15.0
59835,2023-08,SWE,15.0
62764,2000-01,CHE,-1.0
62765,2000-02,CHE,2.0
62766,2000-03,CHE,4.0
62767,2000-04,CHE,8.0
62768,2000-05,CHE,13.0
62769,2000-06,CHE,16.0
62770,2000-07,CHE,15.0
62771,2000-08,CHE,17.0
62772,2000-09,CHE,14.0
62773,2000-10,CHE,9.0
62774,2000-11,CHE,4.0
62775,2000-12,CHE,3.0
62776,2001-01,CHE,0.0
62777,2001-02,CHE,2.0
62778,2001-03,CHE,6.0
62779,2001-04,CHE,5.0
62780,2001-05,CHE,13.0
62781,2001-06,CHE,14.0
62782,2001-07,CHE,17.0
62783,2001-08,CHE,18.0
62784,2001-09,CHE,10.0
62785,2001-10,CHE,12.0
62786,2001-11,CHE,2.0
62787,2001-12,CHE,-1.0
62788,2002-01,CHE,0.0
62789,2002-02,CHE,3.0
62790,2002-03,CHE,5.0
62791,2002-04,CHE,7.0
62792,2002-05,CHE,11.0
62793,2002-06,CHE,17.0
62794,2002-07,CHE,17.0
62795,2002-08,CHE,16.0
62796,2002-09,CHE,12.0
62797,2002-10,CHE,9.0
62798,2002-11,CHE,5.0
62799,2002-12,CHE,3.0
62800,2003-01,CHE,-1.0
62801,2003-02,CHE,-2.0
62802,2003-03,CHE,5.0
62803,2003-04,CHE,7.0
62804,2003-05,CHE,13.0
62805,2003-06,CHE,20.0
62806,2003-07,CHE,19.0
62807,2003-08,CHE,21.0
62808,2003-09,CHE,13.0
62809,2003-10,CHE,6.0
62810,2003-11,CHE,4.0
62811,2003-12,CHE,1.0
62812,2004-01,CHE,0.0
62813,2004-02,CHE,1.0
62814,2004-03,CHE,3.0
62815,2004-04,CHE,7.0
62816,2004-05,CHE,10.0
62817,2004-06,CHE,15.0
62818,2004-07,CHE,17.0
62819,2004-08,CHE,17.0
62820,2004-09,CHE,14.0
62821,2004-10,CHE,10.0
62822,2004-11,CHE,3.0
62823,2004-12,CHE,0.0
62824,2005-01,CHE,-1.0
62825,2005-02,CHE,-3.0
62826,2005-03,CHE,4.0
62827,2005-04,CHE,7.0
62828,2005-05,CHE,12.0
62829,2005-06,CHE,17.0
62830,2005-07,CHE,17.0
62831,2005-08,CHE,15.0
62832,2005-09,CHE,14.0
62833,2005-10,CHE,10.0
62834,2005-11,CHE,3.0
62835,2005-12,CHE,-2.0
62836,2006-01,CHE,-2.0
62837,2006-02,CHE,-1.0
62838,2006-03,CHE,2.0
62839,2006-04,CHE,7.0
62840,2006-05,CHE,11.0
62841,2006-06,CHE,16.0
62842,2006-07,CHE,21.0
62843,2006-08,CHE,14.0
62844,2006-09,CHE,15.0
62845,2006-10,CHE,11.0
62846,2006-11,CHE,5.0
62847,2006-12,CHE,2.0
62848,2007-01,CHE,3.0
62849,2007-02,CHE,3.0
62850,2007-03,CHE,4.0
62851,2007-04,CHE,12.0
62852,2007-05,CHE,13.0
62853,2007-06,CHE,15.0
62854,2007-07,CHE,16.0
62855,2007-08,CHE,16.0
62856,2007-09,CHE,12.0
62857,2007-10,CHE,8.0
62858,2007-11,CHE,2.0
