lat,lon,time,mean_Tmean_Yearly
36.8,33.70000000000001,14245,9.972117
59.2,-16.6,32142,--
32.8,-16.6,24837,--
48.900000000000006,3.3000000000000043,17167,11.962214
52.2,-20.9,4383,--
48.0,19.1,10957,10.110704
45.6,28.500000000000007,10592,11.600716
62.0,19.4,31046,--
42.0,31.199999999999996,23011,--
52.2,-11.5,19358,--
38.6,-24.0,4383,--
66.4,-22.7,15340,3.4395895
33.5,-10.5,20089,--
60.0,4.600000000000001,7305,--
53.3,-23.6,0,--
44.7,-6.799999999999997,12784,--
54.800000000000004,-20.0,14975,--
70.4,0.30000000000000426,32507,--
48.3,-6.199999999999996,21915,--
71.30000000000001,-10.299999999999997,20819,--
44.400000000000006,8.0,7305,11.457834
60.400000000000006,-9.600000000000001,33968,--
38.400000000000006,-23.0,4383,--
41.0,33.6,18628,8.114947
43.5,-8.799999999999997,10592,--
50.7,20.199999999999996,26298,9.638222
60.400000000000006,-13.5,18993,--
38.2,25.500000000000007,34333,--
34.7,1.0,35429,17.876837
64.1,2.8999999999999986,9496,--
37.7,-2.0,21915,15.951847
30.4,29.300000000000004,29585,22.105715
60.300000000000004,3.6000000000000014,7305,--
53.0,-17.2,2191,--
54.1,2.1000000000000014,7305,--
56.5,14.200000000000003,12418,7.5198526
48.0,3.1000000000000014,7670,11.876954
47.400000000000006,22.699999999999996,24106,10.887381
42.900000000000006,0.5,10227,10.185619
71.0,18.1,12784,--
46.1,7.200000000000003,16071,3.1159902
62.0,30.500000000000007,4018,3.3643532
63.2,-6.399999999999999,5113,--
49.6,-7.600000000000001,17897,--
52.0,20.4,26663,10.018599
59.2,-13.100000000000001,32872,--
67.6,7.800000000000004,12418,--
61.800000000000004,11.600000000000001,6209,0.99208313
57.300000000000004,27.699999999999996,1461,5.569237
67.30000000000001,-18.4,16801,--
66.5,-14.5,35794,--
72.30000000000001,-2.6000000000000014,14610,--
64.30000000000001,5.100000000000001,17897,--
67.7,-15.5,4748,--
36.5,-23.2,14610,--
64.80000000000001,-15.0,28124,3.1102479
30.8,17.5,21550,21.76686
66.9,28.1,25933,2.0911071
40.2,5.300000000000004,7670,--
30.8,29.500000000000007,14975,20.913767
41.5,-11.399999999999999,4018,--
42.400000000000006,-2.1999999999999957,36160,14.707268
40.1,-20.6,9131,--
68.4,5.300000000000004,6574,--
41.7,-12.399999999999999,25202,--
51.8,3.6000000000000014,23011,11.512056
51.2,-24.4,12053,--
39.8,11.399999999999999,4748,--
63.2,6.399999999999999,27759,--
61.900000000000006,32.20000000000001,4383,3.4120646
50.400000000000006,16.800000000000004,25202,9.296039
46.6,26.9,16436,10.408475
40.0,28.199999999999996,12784,15.000657
42.7,-23.2,19358,--
52.5,-4.600000000000001,2922,10.081013
37.2,-18.5,11688,--
69.1,25.9,18628,0.1920823
50.3,-19.1,34699,--
67.9,-12.200000000000003,17897,--
52.900000000000006,-3.6000000000000014,30681,8.838515
30.5,17.1,1096,20.516346
31.1,16.1,1461,20.84253
62.400000000000006,17.0,11688,3.5350928
33.8,-1.1000000000000014,35429,18.21739
56.6,1.8999999999999986,13514,--
43.6,-22.2,23376,--
42.6,31.199999999999996,13149,--
30.700000000000003,0.3999999999999986,24106,23.35041
67.2,-2.8999999999999986,35429,--
31.8,-13.399999999999999,26663,--
38.7,-22.5,27759,--
30.200000000000003,3.3999999999999986,8401,22.948324
57.2,13.600000000000001,33238,8.190602
65.9,-23.1,35429,4.226611
36.9,15.800000000000004,28855,--
67.4,8.399999999999999,23011,--
64.1,24.500000000000007,27028,5.3189096
43.0,24.6,35794,12.308061
39.900000000000006,-1.7999999999999972,26663,13.896225
36.2,20.699999999999996,17167,--
39.6,8.0,1826,--
59.800000000000004,-18.3,25202,--
70.2,-5.5,27759,--
55.1,-3.6999999999999957,20454,9.567612
32.6,33.20000000000001,6940,--
45.8,-8.100000000000001,5113,--
44.2,21.000000000000007,8401,12.373831
71.2,-14.3,3652,--
55.4,17.200000000000003,13149,--
71.6,-17.0,33603,--
59.800000000000004,24.4,1826,5.3406353
51.1,16.6,12053,10.18479
52.900000000000006,5.600000000000001,17167,10.531404
61.2,31.800000000000004,35429,6.713026
72.5,29.300000000000004,34333,--
46.3,26.4,15706,8.36076
51.6,-24.6,8401,--
49.2,12.600000000000001,3652,8.475247
57.300000000000004,14.399999999999999,27028,7.645832
42.400000000000006,22.9,14975,11.300815
31.3,27.699999999999996,32872,22.575489
40.8,28.699999999999996,1461,14.003391
46.8,-5.600000000000001,21550,--
53.8,26.800000000000004,24472,8.702686
57.6,-7.899999999999999,730,--
72.1,-12.8,27394,--
41.7,8.800000000000004,16801,15.486683
31.6,-10.100000000000001,2557,--
58.0,4.300000000000004,7305,--
65.2,10.200000000000003,29950,--
60.7,19.300000000000004,12053,--
72.4,-20.1,3652,--
45.6,28.199999999999996,2191,10.881021
47.0,-1.0,35794,13.568694
40.7,4.100000000000001,21184,--
45.2,6.899999999999999,14975,4.5965905
71.7,17.300000000000004,12418,--
68.7,-8.600000000000001,10227,--
40.8,8.600000000000001,29585,17.871693
55.1,30.6,29950,8.089055
48.1,1.5,6940,11.67313
39.1,22.4,13514,14.690779
52.400000000000006,11.700000000000003,4383,9.775631
45.3,26.300000000000004,22280,10.220428
43.900000000000006,-23.2,12784,--
50.900000000000006,-6.600000000000001,34333,--
68.4,-3.8999999999999986,365,--
61.2,-0.10000000000000142,2557,--
66.2,3.8000000000000043,26663,--
68.30000000000001,19.1,35429,0.46409014
62.1,3.0,2191,--
35.0,24.1,18993,--
53.8,-24.0,26663,--
48.2,23.199999999999996,3287,9.341725
68.0,-2.6000000000000014,5844,--
60.5,-17.7,17897,--
50.3,3.3999999999999986,26298,11.85746
42.8,33.20000000000001,17532,--
51.400000000000006,20.6,29220,10.01279
58.0,22.000000000000007,20819,8.203792
57.7,-6.899999999999999,27394,9.572881
55.7,24.800000000000004,8035,7.165024
66.4,28.000000000000007,8035,0.25625783
40.900000000000006,-7.5,28489,14.5804405
42.400000000000006,-10.799999999999997,23741,--
54.2,24.199999999999996,24106,8.756036
35.4,-23.6,2191,--
65.5,20.000000000000007,33968,3.2683117
50.7,18.9,16071,9.069355
53.0,26.300000000000004,27759,9.299459
60.7,15.600000000000001,730,3.3574164
67.80000000000001,-4.799999999999997,21184,--
62.800000000000004,25.9,4383,3.6838465
66.2,-1.1000000000000014,19358,--
71.4,14.899999999999999,10592,--
30.6,23.4,4748,20.703592
35.5,32.9,20089,--
61.800000000000004,-16.1,365,--
42.3,11.300000000000004,23741,17.043915
38.8,-8.799999999999997,14975,17.85282
38.5,30.4,9131,10.491604
53.400000000000006,31.6,30316,8.827988
41.900000000000006,-21.2,23011,--
72.2,-1.5,12418,--
54.300000000000004,13.5,5844,9.513599
64.2,22.199999999999996,8766,--
47.1,32.1,28124,10.944281
71.80000000000001,11.800000000000004,22280,--
58.4,-19.4,27759,--
30.700000000000003,-1.3999999999999986,17897,23.404427
47.0,-19.4,15340,--
35.0,-0.10000000000000142,35064,18.388203
68.2,9.899999999999999,0,--
40.3,-7.299999999999997,12418,14.809854
35.4,22.699999999999996,26298,--
70.9,29.000000000000007,6209,1.2789242
32.9,13.5,24106,21.79918
55.6,-17.5,12053,--
46.400000000000006,6.600000000000001,26663,13.34174
33.4,3.700000000000003,5844,19.315153
67.9,16.9,30681,-0.03880225
36.7,7.899999999999999,365,17.045767
48.7,-6.700000000000003,8035,--
43.3,-20.0,17532,--
61.0,-22.1,31411,--
31.9,-9.700000000000003,18628,--
33.8,-14.600000000000001,3652,--
48.0,-24.6,8035,--
38.3,-8.399999999999999,25567,18.300014
33.2,-11.5,12784,--
61.0,19.200000000000003,25567,--
58.2,-22.5,27759,--
44.0,9.5,29950,--
55.7,8.300000000000004,5113,8.735606
71.1,-19.5,6209,--
51.7,24.199999999999996,22645,9.696136
32.5,-15.2,9131,--
53.6,-24.8,8035,--
57.800000000000004,-23.9,29585,--
37.3,33.6,28124,13.805916
44.1,31.4,16436,--
37.5,21.1,22280,--
38.3,-11.899999999999999,21550,--
39.400000000000006,13.5,28855,--
49.2,12.700000000000003,25202,9.836244
63.1,-7.5,16436,--
45.8,-24.3,12418,--
44.5,23.800000000000004,1096,10.858403
54.6,-4.899999999999999,21915,10.535549
59.7,24.300000000000004,7305,5.981215
49.400000000000006,14.5,17532,9.270456
57.9,-8.299999999999997,9131,--
33.1,6.399999999999999,21184,23.943483
70.5,-20.7,3287,--
39.6,29.6,2557,10.645246
50.8,-8.700000000000003,1096,--
41.900000000000006,25.6,15340,13.5111885
42.400000000000006,21.699999999999996,13149,11.050329
54.1,-22.0,15706,--
34.4,3.5,10592,17.483105
50.1,-12.299999999999997,15340,--
61.0,7.899999999999999,14975,1.8458815
44.6,3.0,2922,8.490139
42.5,18.5,27394,12.889057
41.2,-23.2,11688,--
38.0,-23.3,9496,--
45.2,-7.799999999999997,21915,--
71.5,28.500000000000007,10592,--
70.6,5.700000000000003,22280,--
37.2,20.4,29220,--
39.2,-22.0,11323,--
41.1,22.699999999999996,8401,14.788992
58.300000000000004,-10.100000000000001,1096,--
44.400000000000006,-10.299999999999997,29585,--
57.9,14.399999999999999,3652,5.8759136
37.3,-22.4,10592,--
65.0,-16.8,5113,-0.5035219
33.8,27.800000000000004,0,--
53.2,33.20000000000001,26663,8.745645
34.7,-19.5,0,--
44.0,16.1,29220,14.064349
64.9,-8.399999999999999,29950,--
60.6,17.4,365,4.946482
44.2,-16.1,21184,--
43.900000000000006,-6.700000000000003,33238,15.560516
47.2,-12.899999999999999,12053,--
46.5,-2.299999999999997,28855,--
69.30000000000001,27.300000000000004,23741,1.3604387
38.0,18.4,5844,--
59.5,-6.700000000000003,12784,--
30.1,-16.2,10227,--
71.5,1.0,31777,--
38.3,23.699999999999996,31411,18.437132
32.0,-23.9,33238,--
40.5,-21.9,6940,--
64.4,26.500000000000007,13149,3.8535547
41.2,16.800000000000004,15706,17.079447
55.2,-12.0,33238,--
36.1,-0.8999999999999986,35429,--
33.5,31.699999999999996,13514,--
70.80000000000001,-5.899999999999999,4018,--
55.7,-7.5,19723,--
61.1,14.700000000000003,9131,3.744588
37.6,20.300000000000004,20454,--
41.8,13.100000000000001,8401,16.036734
34.1,13.800000000000004,20089,--
30.200000000000003,-18.4,0,--
71.80000000000001,-4.199999999999996,29950,--
68.1,17.6,35794,0.06681919
61.2,-20.9,4748,--
49.2,17.300000000000004,32872,10.766785
62.900000000000006,25.199999999999996,19358,5.032558
41.0,9.800000000000004,24837,18.828785
38.0,-10.700000000000003,15340,--
36.1,21.1,17167,--
69.5,10.800000000000004,7305,--
47.900000000000006,-5.100000000000001,9496,--
53.5,-15.5,13879,--
58.4,1.1000000000000014,5113,--
43.8,-1.5,30681,--
53.1,3.200000000000003,26298,--
57.5,27.699999999999996,3287,5.5955873
44.3,7.200000000000003,4018,7.0722632
41.6,29.800000000000004,29220,--
45.8,7.100000000000001,8766,3.4811068
37.7,-15.5,22280,--
71.0,5.700000000000003,33238,--
37.7,6.399999999999999,22645,--
46.3,-4.100000000000001,8401,--
45.6,26.800000000000004,21915,9.330911
69.5,-9.799999999999997,15706,--
36.5,-1.8999999999999986,36160,--
64.6,-18.8,8766,3.323145
41.7,-15.7,3287,--
63.0,27.500000000000007,30316,6.5295725
53.1,22.9,17167,8.606414
35.3,28.6,22280,--
72.0,16.1,7305,--
58.0,10.200000000000003,27028,--
43.3,-4.5,28124,13.6201105
30.200000000000003,-20.8,4018,--
40.6,-3.799999999999997,10227,13.894997
42.7,26.1,18628,10.6321945
41.400000000000006,0.20000000000000284,34699,17.688194
67.4,-12.0,1461,--
51.400000000000006,-10.899999999999999,2557,--
59.9,31.000000000000007,2191,5.1160583
62.400000000000006,0.8999999999999986,14975,--
47.0,18.200000000000003,5113,11.171623
45.7,30.1,24837,12.974173
45.6,10.899999999999999,10227,9.594013
43.1,11.899999999999999,19723,14.13529
36.3,-23.1,30681,--
32.9,-14.2,12418,--
67.80000000000001,-20.6,8766,--
63.6,-6.0,29950,--
68.0,-24.3,0,--
38.7,1.5,17532,--
70.4,19.200000000000003,2922,--
52.400000000000006,-21.6,10227,--
68.9,-22.2,2922,--
51.2,25.6,8035,8.40774
40.6,-3.299999999999997,25202,15.979657
68.1,-5.699999999999996,24472,--
36.2,19.500000000000007,17897,--
53.400000000000006,4.700000000000003,17167,--
71.0,19.699999999999996,24837,--
39.6,-0.8999999999999986,14245,15.809959
30.3,4.600000000000001,7670,24.08491
33.5,34.70000000000001,12418,--
30.700000000000003,-14.899999999999999,23011,--
66.30000000000001,17.4,4383,-1.6954286
49.0,-16.6,28124,--
42.2,-12.299999999999997,17897,--
33.2,-3.8999999999999986,24106,19.50869
44.400000000000006,-2.1999999999999957,1096,--
68.0,-24.2,17897,--
32.3,4.899999999999999,2922,22.65185
61.5,9.899999999999999,23011,2.309666
52.8,-18.0,30316,--
38.5,-6.700000000000003,20089,17.085629
39.2,3.0,14245,18.086124
58.0,34.800000000000004,35064,7.330763
36.1,-17.6,13149,--
62.1,2.8000000000000043,32872,--
61.7,-9.100000000000001,1096,--
30.6,-19.8,16071,--
48.400000000000006,-11.700000000000003,5479,--
57.6,-2.299999999999997,26663,8.209121
38.400000000000006,-17.9,32507,--
31.200000000000003,-15.8,28855,--
35.4,-20.7,7305,--
65.4,21.699999999999996,10957,2.5335677
42.7,1.0,10227,5.7048016
69.0,4.200000000000003,35429,--
51.8,-11.299999999999997,35794,--
37.4,6.200000000000003,17532,--
55.800000000000004,26.000000000000007,13879,7.258496
41.6,33.00000000000001,21550,9.593429
36.6,4.899999999999999,14245,16.635948
71.5,8.5,2191,--
31.8,13.899999999999999,13514,21.250805
33.9,-1.6999999999999957,27759,17.467472
68.4,24.800000000000004,35794,1.4416075
36.1,25.000000000000007,33968,--
54.6,9.100000000000001,29220,10.234119
43.400000000000006,6.5,1461,13.530116
43.6,-24.6,24837,--
63.400000000000006,21.1,21915,--
49.400000000000006,4.800000000000004,8766,10.515095
63.1,-7.399999999999999,1096,--
51.0,-1.7999999999999972,32872,11.546135
71.6,-14.3,9496,--
54.6,-0.3999999999999986,0,--
40.7,-14.600000000000001,1461,--
47.400000000000006,21.000000000000007,25933,12.102854
66.5,17.4,20089,-0.13542336
40.2,30.4,30681,12.904015
56.0,23.699999999999996,15340,7.923612
54.6,23.1,17532,8.213421
41.400000000000006,-24.1,17897,--
47.7,-2.6999999999999957,32142,13.292927
71.5,19.500000000000007,24472,--
30.5,5.600000000000001,23741,25.302681
56.0,23.1,31777,9.136803
43.7,15.800000000000004,13879,15.535525
61.400000000000006,-4.899999999999999,27759,--
44.0,8.5,25933,--
52.0,23.6,14610,9.153584
69.9,2.0,9496,--
57.9,6.300000000000004,30681,--
55.5,9.0,4018,8.140447
35.8,-19.5,24472,--
61.900000000000006,-6.799999999999997,6940,6.74296
63.5,18.9,23376,3.7125525
63.0,-3.799999999999997,3287,--
36.7,28.4,15706,20.35542
61.6,0.5,4748,--
43.0,11.600000000000001,17167,13.699105
59.7,22.4,11688,6.5999823
70.7,28.4,31046,2.4564202
33.3,-17.2,20454,--
31.3,5.100000000000001,29220,25.254995
37.8,8.700000000000003,9862,18.8209
32.2,22.000000000000007,33238,20.830736
53.0,14.300000000000004,36160,11.134942
33.6,20.500000000000007,31046,--
66.80000000000001,13.899999999999999,9862,2.6212595
66.9,25.699999999999996,7305,1.560497
49.3,-0.10000000000000142,27028,12.350732
61.1,-6.5,13879,--
63.0,-23.9,23376,--
38.7,-4.299999999999997,9131,15.3385105
66.4,4.200000000000003,35794,--
46.1,20.9,12418,11.933206
36.8,21.199999999999996,16801,--
49.900000000000006,-6.799999999999997,23741,--
65.1,-10.5,7305,--
64.9,29.000000000000007,24106,4.2249727
61.400000000000006,28.699999999999996,11688,5.1262865
39.2,-10.399999999999999,28855,--
68.5,-23.5,14610,--
69.2,24.9,11323,-0.9381484
30.200000000000003,10.100000000000001,11323,23.2617
59.9,7.600000000000001,4748,-0.00038939947
47.3,-1.7999999999999972,4383,12.26965
42.0,14.0,23011,9.73164
59.7,-15.399999999999999,32142,--
46.6,-22.4,11323,--
36.7,12.700000000000003,32872,--
46.2,33.1,29585,11.699907
40.2,30.199999999999996,17167,13.454347
39.900000000000006,-18.0,29220,--
34.3,-7.700000000000003,8035,--
52.2,-0.8999999999999986,22645,10.830457
46.7,6.100000000000001,30681,8.533832
69.9,4.200000000000003,33238,--
30.200000000000003,18.800000000000004,3287,21.267664
62.5,21.6,9862,5.1200175
61.900000000000006,12.5,26663,2.2160976
49.400000000000006,3.0,17167,12.010603
56.0,33.20000000000001,8766,5.723492
57.5,11.899999999999999,15706,7.642495
50.6,24.1,31046,10.169765
56.9,7.300000000000004,9131,--
66.5,-14.0,9862,--
33.0,-3.3999999999999986,30681,17.923199
70.80000000000001,-6.5,5844,--
50.2,3.0,33603,12.174371
67.1,16.6,30316,-1.6337844
68.7,3.3999999999999986,2922,--
68.5,-23.5,21550,--
49.400000000000006,-24.6,31411,--
34.0,-22.3,25933,--
70.6,-10.899999999999999,28124,--
59.0,-10.100000000000001,11688,--
48.2,24.000000000000007,730,4.882599
64.1,-18.1,21550,4.5305767
71.9,-14.3,3287,--
40.3,21.300000000000004,22280,12.362269
57.5,-24.0,12418,--
56.4,12.0,29585,--
51.900000000000006,21.4,26663,9.887545
35.2,28.4,24472,--
53.7,-9.299999999999997,10592,9.766712
31.5,5.100000000000001,15706,24.395857
61.7,3.5,21550,--
61.300000000000004,-15.600000000000001,8401,--
59.800000000000004,-17.1,14975,--
65.1,6.600000000000001,29585,--
31.1,12.899999999999999,15340,21.292545
37.5,9.600000000000001,21915,--
56.300000000000004,-19.5,33968,--
43.5,-14.399999999999999,16071,--
45.6,12.899999999999999,11688,14.526039
45.0,13.200000000000003,26663,--
61.6,-4.0,28124,--
33.5,-20.3,5479,--
36.9,0.10000000000000142,7305,--
34.2,-19.8,18628,--
43.400000000000006,23.000000000000007,25933,13.179735
65.30000000000001,29.000000000000007,4018,0.71614164
59.9,-24.6,23011,--
49.5,-5.699999999999996,13879,--
71.6,-10.0,730,--
31.0,-17.8,25202,--
35.0,10.800000000000004,27028,20.933453
64.30000000000001,-13.100000000000001,18628,--
46.6,-5.100000000000001,28124,--
64.7,-18.1,31777,4.191377
67.0,31.4,25202,1.7709473
46.400000000000006,18.6,16801,11.946888
61.800000000000004,7.899999999999999,30316,3.2738845
46.2,-18.5,31046,--
57.7,-16.0,16071,--
61.400000000000006,33.300000000000004,1096,3.1725793
49.2,1.3000000000000043,13879,11.941854
56.2,30.800000000000004,33603,7.9529123
64.5,0.30000000000000426,12784,--
67.4,-4.0,28124,--
70.2,-3.0,4748,--
38.3,4.5,25933,--
46.5,8.5,2557,0.63385946
44.6,18.9,33968,12.476452
63.2,-11.0,0,--
47.8,13.300000000000004,10227,7.908069
31.4,28.000000000000007,10227,--
71.30000000000001,-18.3,18628,--
42.400000000000006,22.000000000000007,20089,10.375307
52.5,-9.899999999999999,9862,10.81737
56.7,4.300000000000004,12784,--
71.2,-4.600000000000001,5479,--
41.7,18.1,11323,--
68.2,-4.100000000000001,9131,--
41.400000000000006,-10.299999999999997,29220,--
37.5,-7.700000000000003,19358,17.757814
57.1,-4.5,16071,6.524793
33.2,-0.3999999999999986,30681,18.516226
54.9,22.300000000000004,21184,8.629186
57.7,15.300000000000004,31411,7.783806
38.0,-0.8999999999999986,9862,17.38203
44.8,13.700000000000003,12418,14.074597
31.8,-8.200000000000003,7670,19.879013
46.8,-7.200000000000003,2191,--
33.0,-2.799999999999997,27394,17.027529
67.4,24.6,35064,3.8190923
40.0,-13.2,12053,--
39.400000000000006,-12.0,35429,--
50.0,-13.8,13514,--
31.700000000000003,-9.200000000000003,30681,18.673409
58.1,11.0,31046,--
58.4,19.200000000000003,21915,--
61.300000000000004,16.4,1826,2.8515089
43.5,-7.799999999999997,11323,11.446318
50.2,-1.2999999999999972,16071,--
34.9,-1.0,32507,17.14688
43.5,33.6,14975,--
72.2,20.4,1461,--
60.7,-17.1,31411,--
39.900000000000006,-12.200000000000003,33603,--
63.800000000000004,21.6,8401,--
46.400000000000006,-0.29999999999999716,24106,13.523268
48.6,-21.4,31777,--
67.7,4.200000000000003,16071,--
36.5,28.199999999999996,2191,18.529675
41.8,23.4,21550,4.6888366
33.2,1.3999999999999986,5113,17.932367
33.7,1.8000000000000043,26298,18.172272
57.5,31.9,30316,7.8751235
67.6,33.800000000000004,1461,-2.3037715
60.0,22.800000000000004,4018,5.513489
54.6,27.300000000000004,31777,9.074717
60.800000000000004,-15.899999999999999,0,--
64.7,23.1,30316,--
59.9,7.100000000000001,21184,2.2863648
72.5,-19.2,12784,--
52.400000000000006,-0.8999999999999986,20819,10.487218
45.7,-14.3,3652,--
57.5,-16.8,33603,--
46.2,32.00000000000001,6209,9.641199
35.4,-12.299999999999997,2557,--
34.6,2.700000000000003,13149,16.308699
44.0,-12.399999999999999,16436,--
58.5,25.800000000000004,33238,8.540365
46.6,-4.399999999999999,16436,--
31.700000000000003,18.6,0,--
35.8,26.699999999999996,27759,--
45.2,23.9,32507,8.994308
70.1,-1.1000000000000014,0,--
38.3,13.300000000000004,35429,19.499996
54.800000000000004,7.300000000000004,16801,--
55.300000000000004,32.9,24106,7.406543
42.8,20.9,10592,11.057118
63.2,-22.5,7670,--
30.700000000000003,-20.6,11688,--
54.1,9.600000000000001,6574,9.235763
48.8,-0.5,23376,11.60428
37.6,-22.8,9862,--
56.5,11.899999999999999,11323,--
60.6,24.199999999999996,26298,6.8851795
51.8,-21.1,6940,--
63.300000000000004,1.7000000000000028,35064,--
43.400000000000006,8.200000000000003,365,--
62.300000000000004,11.399999999999999,36160,2.8626952
53.400000000000006,-5.5,35429,--
44.0,-15.899999999999999,25567,--
59.300000000000004,-3.299999999999997,18993,9.013387
37.2,-8.0,35429,17.99377
56.2,23.1,19358,8.188597
